name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Aberfeldie2-1,Hydro,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809
Aberfeldie2-2,Hydro,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809
Aberfeldie2-3,Hydro,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809,7.949999809
Abiquiu1,Hydro_ZeroK,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095
Abiquiu2,Hydro_ZeroK,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095,6.900000095
AGWishon1,LCGS_CA_hydro,6.699999809,4,3.529999971,1.960000038,5.619999886,6.130000114,5.449999809,5.21999979,5.639999866,4.739999771,4.929999828,3.920000076
AGWishon2,LCGS_CA_hydro,6.699999809,4,3.529999971,1.960000038,5.619999886,6.130000114,5.449999809,5.21999979,5.639999866,4.739999771,4.929999828,3.920000076
AGWishon3,LCGS_CA_hydro,6.699999809,4,3.529999971,1.960000038,5.619999886,6.130000114,5.449999809,5.21999979,5.639999866,4.739999771,4.929999828,3.920000076
AGWishon4,LCGS_CA_hydro,6.699999809,4,3.529999971,1.960000038,5.619999886,6.130000114,5.449999809,5.21999979,5.639999866,4.739999771,4.929999828,3.920000076
Akolkolex,Hydro_ZeroK,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343,9.890000343
Alamo_1,Hydro_FixedDispatch,7.940000057,9.06000042,8.819999695,7.769999981,8.920000076,9.140000343,9.350000381,11.73999977,11.77000046,11.93000031,10.94999981,8.850000381
AlbeniFalls1,Hydro_FixedDispatch,10.89999962,13.53999996,13.21000004,10.56999969,9.25,9.579999924,11.56000042,16.18000031,15.85000038,16.84000015,10.56999969,11.56000042
AlbeniFalls2,Hydro_FixedDispatch,10.89999962,13.53999996,13.21000004,10.56999969,9.25,9.579999924,11.56000042,16.18000031,15.85000038,16.84000015,10.56999969,11.56000042
AlbeniFalls3,Hydro_FixedDispatch,10.89999962,13.53999996,13.21000004,10.56999969,9.25,9.579999924,11.56000042,16.18000031,15.85000038,16.84000015,10.56999969,11.56000042
Alcova1,Hydro_FixedDispatch,3,5.5,4,3.5,8,18,6,18,18.5,15.5,15,9
Alcova2,Hydro_FixedDispatch,3,5.5,4,3.5,8,18,6,18,18.5,15.5,15,9
Alder11,Hydro,25,25,25,25,25,25,25,25,25,25,25,25
Alder12,Hydro,25,25,25,25,25,25,25,25,25,25,25,25
Alouette,Hydro,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958,8.93999958
Alta_PH1,Hydro_ZeroK,0.289999992,0.25,0.230000004,0.239999995,0.319999993,0.319999993,0.389999986,0.519999981,0.529999971,0.50999999,0.449999988,0.330000013
Alta_PH2,Hydro_ZeroK,0.289999992,0.25,0.230000004,0.239999995,0.319999993,0.319999993,0.389999986,0.519999981,0.529999971,0.50999999,0.449999988,0.330000013
AmericanFalls1,Hydro,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069
AmericanFalls2,Hydro,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069
AmericanFalls3,Hydro,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069,30.78000069
AmesHydro,Hydro_ZeroK,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905,3.599999905
AndersonRanch1,Hydro_ZeroK,20,20,20,20,20,20,20,20,20,20,20,20
AndersonRanch2,Hydro_ZeroK,20,20,20,20,20,20,20,20,20,20,20,20
Angels,LCGS_CA_hydro,0.409999996,0.349999994,0.330000013,0.330000013,0.449999988,0.439999998,0.550000012,0.720000029,0.74000001,0.720000029,0.629999995,0.469999999
ArenaDrop,Hydro_ZeroK,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988,0.449999988
ArizonaFalls,Hydro_ZeroK,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
Arrow_Lake1,Hydro_ZeroK,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012
Arrow_Lake2,Hydro_ZeroK,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012,101.7200012
Ash_River_1,Hydro,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969,27.81999969
Ashlu_Creek_1,Hydro_ZeroK,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053
Ashlu_Creek_2,Hydro_ZeroK,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053
Ashlu_Creek_3,Hydro_ZeroK,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053,16.44000053
Azusa,Hydro_ZeroK,1.24000001,1.029999971,1.139999986,1.230000019,1.269999981,1.200000048,1.269999981,1.74000001,1.700000048,1.539999962,1.279999971,1.029999971
Baker_Station,Hydro_FixedDispatch,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Balch1-1,Hydro_FixedDispatch,49.45000076,61.00999832,43.68999863,49.38000107,48.75,34.04999924,25.71999931,29.43000031,39.50999832,39.52999878,54.59999847,61.54000092
Balch2-2,Hydro,52.5,52.5,52.5,52.5,52.5,52.5,55.95999908,58.36999893,57.91999817,55.34999847,52.5,52.5
Balch2-3,Hydro,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,58.20000076,60.70999908,60.24000168,57.56999969,54.59999847,54.59999847
BarberDamGEN1,Hydro_ZeroK,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905,4.099999905
Barrier,Hydro,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981,11.19999981
Bear_Creek,LCGS_CA_hydro,1.460000038,1.230000019,1.169999957,1.179999948,1.600000024,1.580000043,1.960000038,2.589999914,2.650000095,2.559999943,2.25,1.669999957
Beardsley_1,LCGS_CA_hydro,9.630000114,10.77999973,10.69999981,10.43000031,9.699999809,9.789999962,13.21000004,14.06999969,14.10999966,14.03999996,10.92000008,11.85000038
Bearspaw_1,Hydro,17,17,17,17,17,17,17,17,17,17,17,17
Belden_1,Hydro,119,119,119,119,119,119,119,119,119,119,119,119
Belly_River,Hydro_FixedDispatch,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048,2.700000048
Bend1,Hydro_ZeroK,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Bend2,Hydro_ZeroK,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994,0.349999994
Bend3,Hydro_ZeroK,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002,0.560000002
Betasso_Hydro,Hydro_ZeroK,3,3,3,3,3,3,3,3,3,3,3,3
BidwellDitchGEN1,Hydro_ZeroK,0.519999981,0.439999998,0.419999987,0.430000007,0.579999983,0.569999993,0.709999979,0.930000007,0.959999979,0.920000017,0.810000002,0.600000024
Big_Cliff_1,Hydro_FixedDispatch,19,17,21,22,7,7,11,20,15,8,6,14
BigCreek1-1,Hydro,19,19,19,19,19,19,19.11000061,19.30999947,19.55999947,19,19,19
BigCreek1-2,Hydro,15.06999969,15.06999969,15.06999969,15.06999969,15.06999969,15.06999969,15.14999962,15.31000042,15.51000023,15.06999969,15.06999969,15.06999969
BigCreek1-3,Hydro,20.72999954,20.72999954,20.72999954,20.72999954,20.72999954,20.72999954,20.84000015,21.06999969,21.34000015,20.72999954,20.72999954,20.72999954
BigCreek1-4,Hydro,29.95000076,29.95000076,29.95000076,29.95000076,29.95000076,29.95000076,30.11000061,30.43000031,30.82999992,29.95000076,29.95000076,29.95000076
BigCreek2-3,Hydro,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989
BigCreek2-4,Hydro,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989,13.36999989
BigCreek2-5,Hydro,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962
BigCreek2-6,Hydro,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962,14.89999962
BigCreek2A-1,Hydro,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
BigCreek2A-2,Hydro,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
BigCreek3-1,Hydro,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153
BigCreek3-2,Hydro,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153
BigCreek3-3,Hydro,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153,32.40000153
BigCreek3-4,Hydro,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137,34.31000137
BigCreek3-5,Hydro,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863,34.68999863
BigCreek4-1,Hydro,50,50,50,50,50,50,50,50,50,50,50,50
BigCreek4-2,Hydro,50,50,50,50,50,50,50,50,50,50,50,50
BigCreek8-1,Hydro,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015,33.09000015
BigCreek8-2,Hydro,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107,49.63000107
BigCreekWW,Hydro_FixedDispatch,5,5,5,5,5,5,5,5,5,5,5,5
Bighorn_1,Hydro,60,60,60,60,60,60,60,60,60,60,60,60
Bighorn_2,Hydro,60,60,60,60,60,60,60,60,60,60,60,60
BigPine,LCGS_CA_hydro,1.580000043,1.320000052,1.460000038,1.570000052,1.629999995,1.529999971,1.629999995,2.230000019,2.170000076,1.980000019,1.639999986,1.309999943
BigThompson,Hydro_ZeroK,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
BirchCreek1,Hydro_ZeroK,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905,2.599999905
BishopCreek2-1,LCGS_CA_hydro,1.169999957,1.330000043,1.299999952,1.139999986,1.309999943,1.350000024,1.379999995,1.730000019,1.730000019,1.75999999,1.610000014,1.299999952
BishopCreek2-2,LCGS_CA_hydro,1.169999957,1.330000043,1.299999952,1.139999986,1.309999943,1.350000024,1.379999995,1.730000019,1.730000019,1.75999999,1.610000014,1.299999952
BishopCreek2-3,LCGS_CA_hydro,1.070000052,1.220000029,1.190000057,1.049999952,1.200000048,1.230000019,1.25999999,1.580000043,1.590000033,1.610000014,1.480000019,1.190000057
BishopCreek3-1,LCGS_CA_hydro,1.230000019,1.399999976,1.370000005,1.200000048,1.379999995,1.419999957,1.450000048,1.820000052,1.820000052,1.850000024,1.700000048,1.370000005
BishopCreek3-2,LCGS_CA_hydro,1.049999952,1.190000057,1.159999967,1.019999981,1.169999957,1.200000048,1.230000019,1.549999952,1.549999952,1.570000052,1.440000057,1.159999967
BishopCreek3-3,LCGS_CA_hydro,1.230000019,1.399999976,1.370000005,1.200000048,1.379999995,1.419999957,1.450000048,1.820000052,1.820000052,1.850000024,1.700000048,1.370000005
BishopCreek4-1,LCGS_CA_hydro,0.449999988,0.519999981,0.5,0.439999998,0.50999999,0.519999981,0.529999971,0.670000017,0.670000017,0.680000007,0.629999995,0.50999999
BishopCreek4-2,LCGS_CA_hydro,0.449999988,0.519999981,0.5,0.439999998,0.50999999,0.519999981,0.529999971,0.670000017,0.670000017,0.680000007,0.629999995,0.50999999
BishopCreek4-3,LCGS_CA_hydro,0.860000014,0.99000001,0.959999979,0.850000024,0.970000029,0.99000001,1.019999981,1.279999971,1.279999971,1.299999952,1.190000057,0.959999979
BishopCreek4-4,LCGS_CA_hydro,0.860000014,0.99000001,0.959999979,0.850000024,0.970000029,0.99000001,1.019999981,1.279999971,1.279999971,1.299999952,1.190000057,0.959999979
BishopCreek4-5,LCGS_CA_hydro,0.860000014,0.99000001,0.959999979,0.850000024,0.970000029,0.99000001,1.019999981,1.279999971,1.279999971,1.299999952,1.190000057,0.959999979
BishopCreek5-1,LCGS_CA_hydro,0.939999998,1.070000052,1.039999962,0.920000017,1.049999952,1.080000043,1.100000024,1.379999995,1.389999986,1.399999976,1.289999962,1.039999962
BishopCreek5-2,LCGS_CA_hydro,1.169999957,1.330000043,1.299999952,1.139999986,1.309999943,1.350000024,1.379999995,1.730000019,1.730000019,1.75999999,1.610000014,1.299999952
BishopCreek6-1,LCGS_CA_hydro,0.75,0.850000024,0.829999983,0.730000019,0.839999974,0.860000014,0.879999995,1.100000024,1.100000024,1.120000005,1.029999971,0.829999983
BlackButte,LCGS_CA_hydro,8.670000076,3.059999943,0.02,9.220000267,9.359999657,9.180000305,9.220000267,9.380000114,6.260000229,4.53000021,3.549999952,3.650000095
BlackCanyon1,Hydro_ZeroK,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847
BlackCanyon2,Hydro_ZeroK,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847,6.659999847
BlackCanyon3MV,Hydro_ZeroK,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996,0.159999996
BlackCreek,Hydro_ZeroK,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048,3.700000048
BlackEagle1,Hydro_ZeroK,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191
BlackEagle2,Hydro_ZeroK,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191,7.800000191
BlackEagle3,Hydro_ZeroK,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619,8.399999619
BlindCanyon,Hydro_ZeroK,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Bliss1,Hydro,25,25,25,25,25,25,25,25,25,25,25,25
Bliss2,Hydro,25,25,25,25,25,25,25,25,25,25,25,25
Bliss3,Hydro,25,25,25,25,25,25,25,25,25,25,25,25
BlueMesa1,Hydro,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076
BlueMesa2,Hydro,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076,43.20000076
BoiseRDiversion1A,Hydro_ZeroK,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024
BoiseRDiversion2A,Hydro_ZeroK,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024
BoiseRDiversion3A,Hydro_ZeroK,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024,1.100000024
Bonneville1,Hydro_FixedDispatch,39.68999863,32.08000183,33.36999893,36.50999832,38.45000076,37.20000076,35.34999847,35.56999969,30.82999992,26.75,24.80999947,27.30999947
Bonneville10,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville11,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville12,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville13,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville14,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville15,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville16,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville17,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville18,Hydro_FixedDispatch,64.61000061,52.22000122,54.31999969,59.43000031,62.58000183,60.54999924,57.54000092,57.88999939,50.18999863,43.54000092,40.38999939,44.45000076
Bonneville2,Hydro_FixedDispatch,49.83000183,40.27000046,41.88999939,45.83000183,48.25999832,46.70000076,44.38000107,44.65000153,38.70999908,33.58000183,31.14999962,34.27999878
Bonneville3,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville4,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville5,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville6,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville7,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville8,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
Bonneville9,Hydro_FixedDispatch,50.66999817,40.95999908,42.59999847,46.61000061,49.08000183,47.49000168,45.13000107,45.40000153,39.36000061,34.15000153,31.68000031,34.86000061
BonnevilleF1,Hydro_FixedDispatch,11.06000042,8.93999958,9.300000191,10.18000031,10.72000027,10.36999989,9.850000381,9.909999847,8.590000153,7.460000038,6.920000076,7.610000134
BonnevilleF2,Hydro_FixedDispatch,11.06000042,8.93999958,9.300000191,10.18000031,10.72000027,10.36999989,9.850000381,9.909999847,8.590000153,7.460000038,6.920000076,7.610000134
Borden-QFAgg,Hydro_FixedDispatch,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001,2.24000001
Borel1,Hydro_FixedDispatch,1.210000038,1.379999995,1.350000024,1.190000057,1.360000014,1.399999976,1.429999948,1.789999962,1.799999952,1.820000052,1.669999957,1.350000024
Borel2,Hydro_FixedDispatch,1.210000038,1.379999995,1.350000024,1.190000057,1.360000014,1.399999976,1.429999948,1.789999962,1.799999952,1.820000052,1.669999957,1.350000024
Borel3,Hydro_FixedDispatch,2.430000067,2.769999981,2.700000048,2.369999886,2.730000019,2.789999962,2.859999895,3.589999914,3.599999905,3.640000105,3.349999905,2.700000048
BostonBar1,Hydro_ZeroK,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029
BostonBar2,Hydro_ZeroK,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029,2.970000029
BoulderCanyon1,Hydro_ZeroK,10,10,10,10,10,10,10,10,10,10,10,10
BoulderCanyon2,Hydro_ZeroK,10,10,10,10,10,10,10,10,10,10,10,10
Boundary51,Hydro,158,158,158,158,158,158.4299927,158,158,158,158,158,158
Boundary52,Hydro,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988
Boundary53,Hydro,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927,158.4299927
Boundary54,Hydro,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988,161.5299988
Boundary55,Hydro,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933
Boundary56,Hydro,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933,200.0399933
Bowman_GEN1,LCGS_CA_hydro,4.53000021,4.110000134,3.970000029,5.340000153,4.400000095,4.349999905,4.46999979,5.199999809,5.090000153,5.190000057,4.489999771,4.860000134
BoxCanyonAVA1,Hydro,27,27,27,27,27,27,27,27,27,27,27,27
BoxCanyonAVA2,Hydro,27,27,27,27,27,27,27,27,27,27,27,27
