name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
LittlewoodArksh,Hydro_ZeroK,0.647280004,0.647280004,0.626400004,0.647280004,0.584640003,0.647280004,0.626400004,0.647280004,0.626400004,0.647280004,0.647280004,0.626400004
LittleWoodHydro,Hydro_ZeroK,2.120399929,2.120399929,2.051999932,2.120399929,1.915199936,2.120399929,2.051999932,2.120399929,2.051999932,2.120399929,2.120399929,2.051999932
Long_Lake_1,Hydro,16.51680057,16.51680057,15.98400055,16.51680057,14.91840051,16.51680057,15.98400055,16.51680057,15.98400055,16.51680057,8.734559829,15.98400055
Long_Lake_2,Hydro,16.51680057,16.51680057,15.98400055,16.51680057,14.91840051,16.51680057,15.98400055,16.51680057,15.98400055,16.51680057,8.734559829,15.98400055
Long_Lake_3,Hydro,16.51680057,16.51680057,15.98400055,16.51680057,14.91840051,16.51680057,15.98400055,16.51680057,15.98400055,16.51680057,8.734559829,15.98400055
Long_Lake_4,Hydro,16.51680057,16.51680057,15.98400055,16.51680057,14.91840051,16.51680057,15.98400055,16.51680057,15.98400055,16.51680057,8.734559829,15.98400055
Loon_Lake_H1,Hydro,61.008,61.008,59.04,61.008,55.104,61.008,59.04,61.008,59.04,61.008,61.008,59.04
LostCreek_CA,Hydro_ZeroK,0.372,0.31247999,0.288000004,0.297600004,0.362880014,0.401760016,0.482400012,0.654719996,0.647999983,0.647280004,0.565439993,0.410399995
Lower_Clowhom_1,Hydro_ZeroK,8.079839747,8.079839747,7.819199755,8.079839747,7.297919772,8.079839747,7.819199755,8.079839747,7.819199755,8.079839747,8.079839747,7.819199755
Lower_Molina_1,Hydro_ZeroK,3.6158401,3.6158401,3.499200096,3.6158401,3.26592009,3.6158401,3.499200096,3.6158401,3.499200096,3.6158401,3.6158401,3.499200096
Lower_Salmon_1,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
Lower_Salmon_2,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
Lower_Salmon_3,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
Lower_Salmon_4,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
LowerBaker4,Hydro_ZeroK,60.078,60.078,58.14,60.078,54.264,60.078,58.14,60.078,58.14,60.078,60.078,58.14
LowerNo12,Hydro_ZeroK,5.952,5.952,5.76,5.952,5.376,5.952,5.76,5.952,5.76,5.952,5.952,5.76
LowerNo21,Hydro_ZeroK,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
LowLineMdwy2SoForks1,Hydro_ZeroK,2.976,2.976,2.88,2.976,2.688,2.976,2.88,2.976,2.88,2.976,2.976,2.88
LowLineRapids,Hydro_ZeroK,5.929679844,5.929679844,5.738399849,5.929679844,5.355839859,5.929679844,5.738399849,5.929679844,5.738399849,5.929679844,5.929679844,5.738399849
LuckyPeak131,Hydro,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
LuckyPeak132,Hydro,33.48,33.48,32.4,33.48,30.24,33.48,32.4,33.48,32.4,33.48,33.48,32.4
LuckyPeak133,Hydro,8.37,8.37,8.1,8.37,7.56,8.37,8.1,8.37,8.1,8.37,8.37,8.1
Lundy1,Hydro_ZeroK,0.550560007,0.461280004,0.489600005,0.550560007,0.510719993,0.535680022,0.547199993,0.773759972,0.734399986,0.691920005,0.572879986,0.446400004
Lundy2,Hydro_ZeroK,0.550560007,0.461280004,0.489600005,0.550560007,0.510719993,0.535680022,0.547199993,0.773759972,0.734399986,0.691920005,0.572879986,0.446400004
Madison_MAD1,Hydro_ZeroK,2.016240028,1.636800036,1.584000035,1.636800036,1.753919929,1.785600071,1.835999965,1.964160078,1.936800041,1.904639958,1.636800036,1.584000035
Madison_MAD2,Hydro_ZeroK,2.016240028,1.636800036,1.584000035,1.636800036,1.753919929,1.785600071,1.835999965,1.964160078,1.936800041,1.904639958,1.636800036,1.584000035
Madison_MAD3,Hydro_ZeroK,2.016240028,1.636800036,1.584000035,1.636800036,1.753919929,1.785600071,1.835999965,1.964160078,1.936800041,1.904639958,1.636800036,1.584000035
Madison_MAD4,Hydro_ZeroK,2.016240028,1.636800036,1.584000035,1.636800036,1.753919929,1.785600071,1.835999965,1.964160078,1.936800041,1.904639958,1.636800036,1.584000035
MagicDam1,Hydro_ZeroK,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
MagicDam2,Hydro_ZeroK,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
MagicDam3,Hydro_ZeroK,2.232,2.232,2.16,2.232,2.016,2.232,2.16,2.232,2.16,2.232,2.232,2.16
MainCanal,Hydro_ZeroK,19.93919943,19.93919943,19.29599945,19.93919943,18.00959949,19.93919943,19.29599945,19.93919943,19.29599945,19.93919943,19.93919943,19.29599945
MammothPool1,Hydro,76.73615955,76.73615955,74.26079957,76.73615955,69.3100796,76.73615955,74.26079957,76.73615955,74.26079957,76.73615955,76.73615955,74.26079957
MammothPool2,Hydro,76.73615955,76.73615955,74.26079957,76.73615955,69.3100796,76.73615955,74.26079957,76.73615955,74.26079957,76.73615955,76.73615955,74.26079957
Mamquam_1,Hydro_ZeroK,21.33048006,21.33048006,20.64240006,21.33048006,19.26624005,21.33048006,20.64240006,21.33048006,20.64240006,21.33048006,21.33048006,20.64240006
Mamquam_2,Hydro_ZeroK,21.33048006,21.33048006,20.64240006,21.33048006,19.26624005,21.33048006,20.64240006,21.33048006,20.64240006,21.33048006,21.33048006,20.64240006
ManitouSprings1,Hydro_ZeroK,1.86,1.86,1.8,1.86,1.68,1.86,1.8,1.86,1.8,1.86,1.86,1.8
ManitouSprings2,Hydro_ZeroK,1.86,1.86,1.8,1.86,1.68,1.86,1.8,1.86,1.8,1.86,1.86,1.8
ManitouSprings3,Hydro_ZeroK,0.744,0.744,0.72,0.744,0.672,0.744,0.72,0.744,0.72,0.744,0.744,0.72
Marion3_Creek,Hydro_ZeroK,3.385200142,3.385200142,3.276000138,3.385200142,3.057600128,3.385200142,3.276000138,3.385200142,3.276000138,3.385200142,3.385200142,3.276000138
Marys_Lake_1,Hydro_ZeroK,6.026400283,6.026400283,5.832000274,6.026400283,5.443200256,6.026400283,5.832000274,6.026400283,5.832000274,6.026400283,6.026400283,5.832000274
Mayfield_41,Hydro_ZeroK,30.132,30.132,29.16,30.132,27.216,30.132,29.16,30.132,29.16,30.132,30.132,29.16
Mayfield_42,Hydro_ZeroK,30.132,30.132,29.16,30.132,27.216,30.132,29.16,30.132,29.16,30.132,30.132,29.16
Mayfield_43,Hydro_ZeroK,30.132,30.132,29.16,30.132,27.216,30.132,29.16,30.132,29.16,30.132,30.132,29.16
Mayfield_44,Hydro_ZeroK,30.132,30.132,29.16,30.132,27.216,30.132,29.16,30.132,29.16,30.132,30.132,29.16
McNair_Creek_1,Hydro_ZeroK,7.209359688,7.209359688,6.976799698,7.209359688,6.511679718,7.209359688,6.976799698,7.209359688,6.976799698,7.209359688,7.209359688,6.976799698
McNaryFishway,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
McPhee_1,Hydro_ZeroK,0.952319978,0.952319978,0.921599979,0.952319978,0.860159981,0.952319978,0.921599979,0.952319978,0.921599979,0.952319978,0.952319978,0.921599979
Mears_Creek_1,Hydro_ZeroK,2.797439993,2.797439993,2.707199993,2.797439993,2.526719993,2.797439993,2.707199993,2.797439993,2.707199993,2.797439993,2.797439993,2.707199993
MeyersFalls1,Hydro_ZeroK,0.669599982,0.669599982,0.647999983,0.669599982,0.604799984,0.669599982,0.647999983,0.669599982,0.647999983,0.669599982,0.669599982,0.647999983
MeyersFalls2,Hydro_ZeroK,0.223200009,0.223200009,0.216000009,0.223200009,0.201600008,0.223200009,0.216000009,0.223200009,0.216000009,0.223200009,0.223200009,0.216000009
Mica_1,Hydro,325.4702337,325.4702337,314.9711939,325.4702337,293.9731143,325.4702337,314.9711939,325.4702337,314.9711939,325.4702337,325.4702337,314.9711939
Mica_2,Hydro,325.4702337,325.4702337,314.9711939,325.4702337,293.9731143,325.4702337,314.9711939,325.4702337,314.9711939,325.4702337,325.4702337,314.9711939
Mica_3,Hydro,326.4671909,326.4671909,315.9359912,326.4671909,294.8735918,326.4671909,315.9359912,326.4671909,315.9359912,326.4671909,326.4671909,315.9359912
Mica_4,Hydro,326.4671909,326.4671909,315.9359912,326.4671909,294.8735918,326.4671909,315.9359912,326.4671909,315.9359912,326.4671909,326.4671909,315.9359912
MichellButte,Hydro_ZeroK,1.554959936,1.554959936,1.504799938,1.554959936,1.404479942,1.554959936,1.504799938,1.554959936,1.504799938,1.554959936,1.554959936,1.504799938
MiddleForkIrrD1,Hydro_ZeroK,1.488,1.488,1.44,1.488,1.344,1.488,1.44,1.488,1.44,1.488,1.488,1.44
MiddleForkIrrD2,Hydro_ZeroK,0.372,0.372,0.36,0.372,0.336,0.372,0.36,0.372,0.36,0.372,0.372,0.36
MiddleForkIrrD3,Hydro_ZeroK,0.595200009,0.595200009,0.576000009,0.595200009,0.537600008,0.595200009,0.576000009,0.595200009,0.576000009,0.595200009,0.595200009,0.576000009
MiddleGorge1,LCGS_CA_hydro,27.9,27.9,27,27.9,25.2,27.9,27,27.9,27,27.9,27.9,27
Mile28Water1,Hydro_ZeroK,1.116,1.116,1.08,1.116,1.008,1.116,1.08,1.116,1.08,1.116,1.116,1.08
Mile28Water2,Hydro_ZeroK,1.116,1.116,1.08,1.116,1.008,1.116,1.08,1.116,1.08,1.116,1.116,1.08
MillerCreek1,Hydro_ZeroK,10.84751994,10.84751994,10.49759994,10.84751994,9.797759946,10.84751994,10.49759994,10.84751994,10.49759994,10.84751994,10.84751994,10.49759994
MillerCreek2,Hydro_ZeroK,10.84751994,10.84751994,10.49759994,10.84751994,9.797759946,10.84751994,10.49759994,10.84751994,10.49759994,10.84751994,10.84751994,10.49759994
Milner_Hydro_1,Hydro,43.6132792,43.6132792,42.20639923,43.6132792,39.39263928,43.6132792,42.20639923,43.6132792,42.20639923,43.6132792,43.6132792,42.20639923
Milner_Hydro_2,Hydro,43.6132792,43.6132792,42.20639923,43.6132792,39.39263928,43.6132792,42.20639923,43.6132792,42.20639923,43.6132792,43.6132792,42.20639923
Milner_Hydro_3,Hydro,0.617519987,0.617519987,0.597599988,0.617519987,0.557759989,0.617519987,0.597599988,0.617519987,0.597599988,0.617519987,0.617519987,0.597599988
Minidoka_6,Hydro_ZeroK,1.986480057,1.986480057,1.922400055,1.986480057,1.794240051,1.986480057,1.922400055,1.986480057,1.922400055,1.986480057,1.986480057,1.922400055
Minidoka_7,Hydro_ZeroK,3.682799858,3.682799858,3.563999862,3.682799858,3.326399872,3.682799858,3.563999862,3.682799858,3.563999862,3.682799858,3.682799858,3.563999862
Minidoka_8,Hydro_ZeroK,7.358160255,7.358160255,7.120800247,7.358160255,6.64608023,7.358160255,7.120800247,7.358160255,7.120800247,7.358160255,7.358160255,7.120800247
Minidoka_9,Hydro_ZeroK,7.358160255,7.358160255,7.120800247,7.358160255,6.64608023,7.358160255,7.120800247,7.358160255,7.120800247,7.358160255,7.358160255,7.120800247
MoccasinLowHead,LCGS_CA_hydro,0,0.238079995,0,0,0.577920009,1.071360042,1.44,1.294560007,1.252800007,1.525199964,1.160639958,0.683999991
Mojave_Siphon_1,Hydro_ZeroK,8.556,8.556,8.28,8.556,7.728,8.556,8.28,8.556,8.28,8.556,8.556,8.28
Mojave_Siphon_2,Hydro_ZeroK,8.556,8.556,8.28,8.556,7.728,8.556,8.28,8.556,8.28,8.556,8.556,8.28
Mojave_Siphon_3,Hydro_ZeroK,8.556,8.556,8.28,8.556,7.728,8.556,8.28,8.556,8.28,8.556,8.556,8.28
Monroe_Street_6,Hydro_ZeroK,12.68519943,12.68519943,12.27599945,12.68519943,11.45759949,12.68519943,12.27599945,12.68519943,12.27599945,12.68519943,12.68519943,12.27599945
MontgomeryCreekHydro,Hydro_ZeroK,0.565439993,0.47615999,0.43920001,0.461280004,0.557759989,0.610079995,0.734399986,0.996960025,0.993599996,0.989520032,0.870479968,0.626400004
Montrose_Creek1,Hydro_ZeroK,32.32680057,32.32680057,31.28400055,32.32680057,29.19840051,32.32680057,31.28400055,32.32680057,31.28400055,32.32680057,32.32680057,31.28400055
Montrose_Creek2,Hydro_ZeroK,32.32680057,32.32680057,31.28400055,32.32680057,29.19840051,32.32680057,31.28400055,32.32680057,31.28400055,32.32680057,32.32680057,31.28400055
Morony_MOR1,Hydro_ZeroK,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Morony_MOR2,Hydro_ZeroK,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Mossyrock_51,Hydro,111.6,111.6,108,111.6,100.8,111.6,108,111.6,108,111.6,111.6,108
Mossyrock_52,Hydro,111.6,111.6,108,111.6,100.8,111.6,108,111.6,108,111.6,111.6,108
Murphys_1,LCGS_CA_hydro,0.974639958,0.82584001,0.755999965,0.796080039,0.967680038,1.063919961,1.274399986,1.733519943,1.720800076,1.718639958,1.502879986,1.087199993
Mystic_MYS1,Hydro_ZeroK,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
Mystic_MYS2,Hydro_ZeroK,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
NacimientoHydro1,Hydro_ZeroK,0.870479968,0.736560007,0.676799999,0.706799991,0.860159981,0.944879986,1.130400037,1.54007995,1.526399918,1.525199964,1.339199964,0.964800024
NacimientoHydro2,Hydro_ZeroK,0.089279998,0.074400001,0.064800003,0.066960003,0.087359997,0.096719996,0.115199997,0.156239995,0.151199995,0.156239995,0.133920005,0.093599996
Navajo_Dam_1,Hydro_ZeroK,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
Navajo_Dam_2,Hydro_ZeroK,11.16,11.16,10.8,11.16,10.08,11.16,10.8,11.16,10.8,11.16,11.16,10.8
NelsonCreek1296,Hydro_ZeroK,0.260399996,0.223200009,0.201600001,0.208320001,0.255359997,0.282719996,0.338399999,0.461280004,0.46079999,0.461280004,0.401760016,0.288000004
NineMile3,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
NineMile4,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
NorthFork_CO,Hydro_ZeroK,4.092,4.092,3.96,4.092,3.696,4.092,3.96,4.092,3.96,4.092,4.092,3.96
NorthFork_OR1,Hydro_ZeroK,19.04640028,19.04640028,18.43200027,19.04640028,17.20320026,19.04640028,18.43200027,19.04640028,18.43200027,19.04640028,19.04640028,18.43200027
NorthFork_OR2,Hydro_ZeroK,21.42719943,21.42719943,20.73599945,21.42719943,19.35359949,21.42719943,20.73599945,21.42719943,20.73599945,21.42719943,21.42719943,20.73599945
NorthHollywood1-1,Hydro_ZeroK,0.796080039,0.66215999,0.712800007,0.796080039,0.732480022,0.766319978,0.763199959,1.078800036,1.00079999,0.93,0.773759972,0.612000017
NorthHollywood1-2,Hydro_ZeroK,0.796080039,0.66215999,0.712800007,0.796080039,0.732480022,0.766319978,0.763199959,1.078800036,1.00079999,0.93,0.773759972,0.612000017
NorthHollywood1-3,Hydro_ZeroK,0.796080039,0.66215999,0.712800007,0.796080039,0.732480022,0.766319978,0.763199959,1.078800036,1.00079999,0.93,0.773759972,0.612000017
NotchButteGeoBon2,Hydro_ZeroK,0.691920005,0.691920005,0.669600005,0.691920005,0.624960005,0.691920005,0.669600005,0.691920005,0.669600005,0.691920005,0.691920005,0.669600005
Noxon_Rapids_1,Hydro,98.15591457,98.15591457,94.98959474,98.15591457,88.65695509,98.15591457,94.98959474,98.15591457,94.98959474,98.15591457,98.15591457,94.98959474
Noxon_Rapids_2,Hydro,66.18623932,66.18623932,64.05119934,66.18623932,59.78111938,66.18623932,64.05119934,66.18623932,64.05119934,66.18623932,66.18623932,64.05119934
Noxon_Rapids_3,Hydro,98.15591457,98.15591457,94.98959474,98.15591457,88.65695509,98.15591457,94.98959474,98.15591457,94.98959474,98.15591457,98.15591457,94.98959474
Noxon_Rapids_4,Hydro,98.06663821,98.06663821,94.90319827,98.06663821,88.57631839,98.06663821,94.90319827,98.06663821,94.90319827,98.06663821,98.06663821,94.90319827
Noxon_Rapids_5,Hydro,98.24520231,98.24520231,95.07600223,98.24520231,88.73760208,98.24520231,95.07600223,98.24520231,95.07600223,98.24520231,98.24520231,95.07600223
Oak_Flat_1,Hydro_ZeroK,0.282719996,0.238079995,0.216000009,0.230640001,0.282239991,0.305039997,0.367199993,0.498480013,0.496799999,0.498480013,0.431519987,0.316799999
Oak_Grove_1,Hydro_ZeroK,18.972,18.972,18.36,18.972,17.136,18.972,18.36,18.972,18.36,18.972,18.972,18.36
Oak_Grove_2,Hydro_ZeroK,18.972,18.972,18.36,18.972,17.136,18.972,18.36,18.972,18.36,18.972,18.972,18.36
Oneida_1,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
Oneida_2,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
Oneida_3,Hydro_ZeroK,7.44,7.44,7.2,7.44,6.72,7.44,7.2,7.44,7.2,7.44,7.44,7.2
OwyheeDam,Hydro_ZeroK,3.72,3.72,3.6,3.72,3.36,3.72,3.6,3.72,3.6,3.72,3.72,3.6
Oxbow_(OR)_1,Hydro,191.2451909,191.2451909,185.0759912,191.2451909,172.7375918,191.2451909,185.0759912,191.2451909,185.0759912,191.2451909,191.2451909,185.0759912
Oxbow_(OR)_2,Hydro,191.2451909,191.2451909,185.0759912,191.2451909,172.7375918,191.2451909,185.0759912,191.2451909,185.0759912,191.2451909,191.2451909,185.0759912
Oxbow_(OR)_3,Hydro,191.2451909,191.2451909,185.0759912,191.2451909,172.7375918,191.2451909,185.0759912,191.2451909,185.0759912,191.2451909,191.2451909,185.0759912
Oxbow_(OR)_4,Hydro,191.2451909,191.2451909,185.0759912,191.2451909,172.7375918,191.2451909,185.0759912,191.2451909,185.0759912,191.2451909,191.2451909,185.0759912
Packwood,Hydro_ZeroK,20.46,20.46,19.8,20.46,18.48,20.46,19.8,20.46,19.8,20.46,20.46,19.8
Palisades_1,Hydro_ZeroK,32.81039886,32.81039886,31.7519989,32.81039886,29.63519897,32.81039886,31.7519989,32.81039886,31.7519989,32.81039886,32.81039886,31.7519989
Palisades_2,Hydro_ZeroK,32.81039886,32.81039886,31.7519989,32.81039886,29.63519897,32.81039886,31.7519989,32.81039886,31.7519989,32.81039886,32.81039886,31.7519989
Palisades_3,Hydro_ZeroK,32.81039886,32.81039886,31.7519989,32.81039886,29.63519897,32.81039886,31.7519989,32.81039886,31.7519989,32.81039886,32.81039886,31.7519989
Palisades_4,Hydro_ZeroK,32.81039886,32.81039886,31.7519989,32.81039886,29.63519897,32.81039886,31.7519989,32.81039886,31.7519989,32.81039886,32.81039886,31.7519989
Parker_1,Hydro_ZeroK,0.810960025,0.691920005,0.633599996,0.66215999,0.806400032,0.885360042,1.058400021,1.443360042,1.432800007,1.428479968,1.249919961,0.907199993
Peace_Canyon_1,Hydro,124.7390428,124.7390428,120.7152027,124.7390428,112.6675225,124.7390428,120.7152027,124.7390428,120.7152027,124.7390428,124.7390428,120.7152027
Peace_Canyon_2,Hydro,124.7390428,124.7390428,120.7152027,124.7390428,112.6675225,124.7390428,120.7152027,124.7390428,120.7152027,124.7390428,124.7390428,120.7152027
Peace_Canyon_3,Hydro,124.7390428,124.7390428,120.7152027,124.7390428,112.6675225,124.7390428,120.7152027,124.7390428,120.7152027,124.7390428,124.7390428,120.7152027
Peace_Canyon_4,Hydro,124.7390428,124.7390428,120.7152027,124.7390428,112.6675225,124.7390428,120.7152027,124.7390428,120.7152027,124.7390428,124.7390428,120.7152027
PEC_Headworks_1,Hydro_ZeroK,4.910399929,4.910399929,4.751999932,4.910399929,4.435199936,4.910399929,4.751999932,4.910399929,4.751999932,4.910399929,4.910399929,4.751999932
Pelton_1,Hydro,34.09752136,34.09752136,32.99760132,34.09752136,30.79776123,34.09752136,32.99760132,34.09752136,32.99760132,34.09752136,34.09752136,32.99760132
Pelton_2,Hydro,24.552,24.552,23.76,24.552,22.176,24.552,23.76,24.552,23.76,24.552,24.552,23.76
Pelton_3,Hydro,24.552,24.552,23.76,24.552,22.176,24.552,23.76,24.552,23.76,24.552,24.552,23.76
Phoenix_1,Hydro_ZeroK,0.431519987,0.364560007,0.338399999,0.349679999,0.430079991,0.468719996,0.568800015,0.766319978,0.763199959,0.766319978,0.669599982,0.482400012
PHP1-1,Hydro,17.63280057,17.63280057,17.06400055,17.63280057,15.92640051,17.63280057,17.06400055,17.63280057,17.06400055,17.63280057,17.63280057,17.06400055
Pilot_Knob_1,LCGS_CA_hydro,12.276,12.276,11.88,12.276,11.088,12.276,11.88,12.276,11.88,12.276,12.276,11.88
Pilot_Knob_2,LCGS_CA_hydro,12.276,12.276,11.88,12.276,11.088,12.276,11.88,12.276,11.88,12.276,12.276,11.88
Pine_Flat_1,Hydro,43.07760114,43.07760114,41.6880011,43.07760114,38.90880103,43.07760114,41.6880011,43.07760114,50.3639978,50.68128205,43.07760114,41.6880011
Pine_Flat_2,Hydro,43.07760114,43.07760114,41.6880011,43.07760114,38.90880103,43.07760114,41.6880011,43.07760114,50.3639978,50.68128205,43.07760114,41.6880011
Pine_Flat_3,Hydro,43.07760114,43.07760114,41.6880011,43.07760114,38.90880103,43.07760114,41.6880011,43.07760114,50.3639978,50.68128205,43.07760114,41.6880011
Pingston_1,Hydro_ZeroK,11.03351994,11.03351994,10.67759994,11.03351994,9.965759946,11.03351994,10.67759994,11.03351994,10.67759994,11.03351994,11.03351994,10.67759994
Pingston_2,Hydro_ZeroK,11.03351994,11.03351994,10.67759994,11.03351994,9.965759946,11.03351994,10.67759994,11.03351994,10.67759994,11.03351994,11.03351994,10.67759994
Pingston_3,Hydro_ZeroK,11.03351994,11.03351994,10.67759994,11.03351994,9.965759946,11.03351994,10.67759994,11.03351994,10.67759994,11.03351994,11.03351994,10.67759994
Pit_4_1,Hydro,38.316,38.316,37.08,38.316,34.608,38.316,37.08,38.316,37.08,38.316,38.316,37.08
Pit_4_2,Hydro,38.316,38.316,37.08,38.316,34.608,38.316,37.08,38.316,37.08,38.316,38.316,37.08
Pit_5_H1,Hydro,30.504,30.504,29.52,30.504,27.552,30.504,29.52,30.94296011,29.52,30.504,30.504,29.52
Pit_5_H2,Hydro,30.504,30.504,29.52,30.504,27.552,30.504,29.52,30.94296011,29.52,30.504,30.504,29.52
Pit_5_H3,Hydro,30.504,30.504,29.52,30.504,27.552,30.504,29.52,30.94296011,29.52,30.504,30.504,29.52
Pit_5_H4,Hydro,30.504,30.504,29.52,30.504,27.552,30.504,29.52,30.94296011,29.52,30.504,30.504,29.52
Pit_6_H1,Hydro,29.016,29.016,28.08,29.016,26.208,29.016,28.08,29.016,28.08,29.016,29.016,28.08
Pit_6_H2,Hydro,29.76,29.76,28.8,29.76,26.88,29.76,28.8,29.76,28.8,29.76,29.76,28.8
Pit_7_H1,Hydro,41.44080057,41.44080057,40.10400055,41.44080057,37.43040051,41.44080057,40.10400055,41.44080057,40.10400055,41.44080057,41.44080057,40.10400055
Pit_7_H2,Hydro,40.62239886,40.62239886,39.3119989,40.62239886,36.69119897,40.62239886,39.3119989,40.62239886,39.3119989,40.62239886,40.62239886,39.3119989
Pleasant_Valley,Hydro_ZeroK,1.175520032,0.982080039,1.051200027,1.168080039,1.095359997,1.138319978,1.173599996,1.659120014,1.562400055,1.473120014,1.22015999,0.943199959
Poe_1,Hydro,50.592,50.592,48.96,50.592,45.696,50.592,48.96,50.592,48.96,50.592,50.592,48.96
Poe_2,Hydro,44.64,44.64,43.2,44.64,40.32,44.64,43.2,44.64,43.2,44.64,44.64,43.2
PonderosaBaileyCreek,Hydro_ZeroK,0.238079995,0.200880008,0.187199993,0.193439993,0.235199996,0.260399996,0.309600005,0.424079995,0.417599988,0.416640001,0.364560007,0.266400004
PortTownsend,Hydro_ZeroK,0.297600004,0.297600004,0.288000004,0.297600004,0.268800004,0.297600004,0.288000004,0.297600004,0.288000004,0.297600004,0.297600004,0.288000004
Post_Falls_1,Hydro,1.592160078,1.592160078,1.540800076,1.592160078,1.438080071,1.592160078,1.540800076,1.592160078,1.540800076,1.592160078,1.592160078,1.540800076
Post_Falls_2,Hydro,1.592160078,1.592160078,1.540800076,1.592160078,1.438080071,1.592160078,1.540800076,1.592160078,1.540800076,1.592160078,1.592160078,1.540800076
Post_Falls_3,Hydro,1.592160078,1.592160078,1.540800076,1.592160078,1.438080071,1.592160078,1.540800076,1.592160078,1.540800076,1.592160078,1.592160078,1.540800076
Post_Falls_4,Hydro,1.592160078,1.592160078,1.540800076,1.592160078,1.438080071,1.592160078,1.540800076,1.592160078,1.540800076,1.592160078,1.592160078,1.540800076
Post_Falls_5,Hydro,1.592160078,1.592160078,1.540800076,1.592160078,1.438080071,1.592160078,1.540800076,1.592160078,1.540800076,1.592160078,1.592160078,1.540800076
Post_Falls_6,Hydro,2.529600071,2.529600071,2.448000068,2.529600071,2.284800064,2.529600071,2.448000068,2.529600071,2.448000068,2.529600071,2.529600071,2.448000068
Potholes_East,Hydro_ZeroK,1.711199964,1.711199964,1.655999965,1.711199964,1.545599968,1.711199964,1.655999965,1.711199964,1.655999965,1.711199964,1.711199964,1.655999965
Prospect1,Hydro_ZeroK,2.797439993,2.797439993,2.707199993,2.797439993,2.526719993,2.797439993,2.707199993,2.797439993,2.707199993,2.797439993,2.797439993,2.707199993
Prospect2-1,Hydro_ZeroK,16.10015955,16.10015955,15.58079956,16.10015955,14.54207959,16.10015955,15.58079956,16.10015955,15.58079956,16.10015955,16.10015955,15.58079956
Prospect2-2,Hydro_ZeroK,16.10015955,16.10015955,15.58079956,16.10015955,14.54207959,16.10015955,15.58079956,16.10015955,15.58079956,16.10015955,16.10015955,15.58079956
Prospect3,Hydro_ZeroK,5.356799858,5.356799858,5.183999862,5.356799858,4.838399872,5.356799858,5.183999862,5.356799858,5.183999862,5.356799858,5.356799858,5.183999862
Prospect4,Hydro_ZeroK,0.744,0.744,0.72,0.744,0.672,0.744,0.72,0.744,0.72,0.744,0.744,0.72
PtarmiganCreek1,Hydro_ZeroK,1.324319978,1.324319978,1.281599979,1.324319978,1.196159981,1.324319978,1.281599979,1.324319978,1.281599979,1.324319978,1.324319978,1.281599979
PtarmiganCreek2,Hydro_ZeroK,1.324319978,1.324319978,1.281599979,1.324319978,1.196159981,1.324319978,1.281599979,1.324319978,1.281599979,1.324319978,1.324319978,1.281599979
Puntledge_1,Hydro,17.73696011,17.73696011,17.16480011,17.73696011,16.0204801,17.73696011,17.16480011,17.73696011,17.16480011,17.73696011,17.73696011,17.16480011
QuincyChute,Hydro_ZeroK,6.993599717,6.993599717,6.767999726,6.993599717,6.316799744,6.993599717,6.767999726,6.993599717,6.767999726,6.993599717,6.993599717,6.767999726
Redlands,Hydro_ZeroK,1.041599982,1.041599982,1.007999983,1.041599982,0.940799984,1.041599982,1.007999983,1.041599982,1.007999983,1.041599982,1.041599982,1.007999983
