POINTID,HUC4,lat,long
14212,1802,41.0625,-121.8125
14213,1802,41.0625,-121.6875
14214,1802,41.0625,-121.5625
14215,1802,41.0625,-121.4375
14216,1802,41.0625,-121.3125
14217,1802,41.0625,-121.1875
14218,1802,41.0625,-121.0625
14219,1802,41.0625,-120.9375
14220,1802,41.0625,-120.8125
14221,1802,41.0625,-120.6875
14224,1802,41.0625,-120.3125
14448,1802,40.9375,-122.5625
14449,1802,40.9375,-122.4375
14450,1802,40.9375,-122.3125
14451,1802,40.9375,-122.1875
14452,1802,40.9375,-122.0625
14453,1802,40.9375,-121.9375
14454,1802,40.9375,-121.8125
14455,1802,40.9375,-121.6875
14456,1802,40.9375,-121.5625
14457,1802,40.9375,-121.4375
14458,1802,40.9375,-121.3125
14459,1802,40.9375,-121.1875
14460,1802,40.9375,-121.0625
14461,1802,40.9375,-120.9375
14462,1802,40.9375,-120.8125
14696,1802,40.8125,-122.5625
14697,1802,40.8125,-122.4375
14698,1802,40.8125,-122.3125
14699,1802,40.8125,-122.1875
14700,1802,40.8125,-122.0625
14701,1802,40.8125,-121.9375
14702,1802,40.8125,-121.8125
14703,1802,40.8125,-121.6875
14704,1802,40.8125,-121.5625
14705,1802,40.8125,-121.4375
14706,1802,40.8125,-121.3125
14707,1802,40.8125,-121.1875
14708,1802,40.8125,-121.0625
14709,1802,40.8125,-120.9375
14948,1802,40.6875,-122.6875
14949,1802,40.6875,-122.5625
14950,1802,40.6875,-122.4375
14951,1802,40.6875,-122.3125
14952,1802,40.6875,-122.1875
14953,1802,40.6875,-122.0625
14954,1802,40.6875,-121.9375
14955,1802,40.6875,-121.8125
14956,1802,40.6875,-121.6875
14957,1802,40.6875,-121.5625
14958,1802,40.6875,-121.4375
14959,1802,40.6875,-121.3125
14960,1802,40.6875,-121.1875
15202,1802,40.5625,-122.6875
15203,1802,40.5625,-122.5625
15204,1802,40.5625,-122.4375
15205,1802,40.5625,-122.3125
15206,1802,40.5625,-122.1875
15207,1802,40.5625,-122.0625
15208,1802,40.5625,-121.9375
15209,1802,40.5625,-121.8125
15210,1802,40.5625,-121.6875
15211,1802,40.5625,-121.5625
15212,1802,40.5625,-121.4375
15213,1802,40.5625,-121.3125
15456,1802,40.4375,-122.8125
15457,1802,40.4375,-122.6875
15458,1802,40.4375,-122.5625
15459,1802,40.4375,-122.4375
15460,1802,40.4375,-122.3125
15461,1802,40.4375,-122.1875
15462,1802,40.4375,-122.0625
15463,1802,40.4375,-121.9375
15464,1802,40.4375,-121.8125
15465,1802,40.4375,-121.6875
15466,1802,40.4375,-121.5625
15467,1802,40.4375,-121.4375
15468,1802,40.4375,-121.3125
15469,1802,40.4375,-121.1875
15470,1802,40.4375,-121.0625
15709,1802,40.3125,-122.9375
15710,1802,40.3125,-122.8125
15711,1802,40.3125,-122.6875
15712,1802,40.3125,-122.5625
15713,1802,40.3125,-122.4375
15714,1802,40.3125,-122.3125
15715,1802,40.3125,-122.1875
15716,1802,40.3125,-122.0625
15717,1802,40.3125,-121.9375
15718,1802,40.3125,-121.8125
15719,1802,40.3125,-121.6875
15720,1802,40.3125,-121.5625
15721,1802,40.3125,-121.4375
15722,1802,40.3125,-121.3125
15723,1802,40.3125,-121.1875
15724,1802,40.3125,-121.0625
15725,1802,40.3125,-120.9375
15963,1802,40.1875,-122.9375
15964,1802,40.1875,-122.8125
15965,1802,40.1875,-122.6875
15966,1802,40.1875,-122.5625
15967,1802,40.1875,-122.4375
15968,1802,40.1875,-122.3125
15969,1802,40.1875,-122.1875
15970,1802,40.1875,-122.0625
15971,1802,40.1875,-121.9375
15972,1802,40.1875,-121.8125
15973,1802,40.1875,-121.6875
15974,1802,40.1875,-121.5625
15975,1802,40.1875,-121.4375
15976,1802,40.1875,-121.3125
15977,1802,40.1875,-121.1875
15978,1802,40.1875,-121.0625
15979,1802,40.1875,-120.9375
15980,1802,40.1875,-120.8125
15981,1802,40.1875,-120.6875
15982,1802,40.1875,-120.5625
16215,1802,40.0625,-122.9375
16216,1802,40.0625,-122.8125
16217,1802,40.0625,-122.6875
16218,1802,40.0625,-122.5625
16219,1802,40.0625,-122.4375
16220,1802,40.0625,-122.3125
16221,1802,40.0625,-122.1875
16222,1802,40.0625,-122.0625
16223,1802,40.0625,-121.9375
16224,1802,40.0625,-121.8125
16225,1802,40.0625,-121.6875
16226,1802,40.0625,-121.5625
16227,1802,40.0625,-121.4375
16228,1802,40.0625,-121.3125
16229,1802,40.0625,-121.1875
16230,1802,40.0625,-121.0625
16231,1802,40.0625,-120.9375
16232,1802,40.0625,-120.8125
16233,1802,40.0625,-120.6875
16234,1802,40.0625,-120.5625
16235,1802,40.0625,-120.4375
16236,1802,40.0625,-120.3125
16468,1802,39.9375,-122.8125
16469,1802,39.9375,-122.6875
16470,1802,39.9375,-122.5625
16471,1802,39.9375,-122.4375
16472,1802,39.9375,-122.3125
16473,1802,39.9375,-122.1875
16474,1802,39.9375,-122.0625
16475,1802,39.9375,-121.9375
16476,1802,39.9375,-121.8125
16477,1802,39.9375,-121.6875
16478,1802,39.9375,-121.5625
16479,1802,39.9375,-121.4375
16480,1802,39.9375,-121.3125
16481,1802,39.9375,-121.1875
16482,1802,39.9375,-121.0625
16483,1802,39.9375,-120.9375
16484,1802,39.9375,-120.8125
16485,1802,39.9375,-120.6875
16486,1802,39.9375,-120.5625
16487,1802,39.9375,-120.4375
16488,1802,39.9375,-120.3125
16489,1802,39.9375,-120.1875
16718,1802,39.8125,-122.9375
16719,1802,39.8125,-122.8125
16720,1802,39.8125,-122.6875
16721,1802,39.8125,-122.5625
16722,1802,39.8125,-122.4375
16723,1802,39.8125,-122.3125
16724,1802,39.8125,-122.1875
16725,1802,39.8125,-122.0625
16726,1802,39.8125,-121.9375
16727,1802,39.8125,-121.8125
16728,1802,39.8125,-121.6875
16729,1802,39.8125,-121.5625
16730,1802,39.8125,-121.4375
16731,1802,39.8125,-121.3125
16732,1802,39.8125,-121.1875
16733,1802,39.8125,-121.0625
16734,1802,39.8125,-120.9375
16735,1802,39.8125,-120.8125
16736,1802,39.8125,-120.6875
16737,1802,39.8125,-120.5625
16738,1802,39.8125,-120.4375
16739,1802,39.8125,-120.3125
16740,1802,39.8125,-120.1875
16971,1802,39.6875,-122.6875
16972,1802,39.6875,-122.5625
16973,1802,39.6875,-122.4375
16974,1802,39.6875,-122.3125
16975,1802,39.6875,-122.1875
16976,1802,39.6875,-122.0625
16977,1802,39.6875,-121.9375
16978,1802,39.6875,-121.8125
16979,1802,39.6875,-121.6875
16980,1802,39.6875,-121.5625
16981,1802,39.6875,-121.4375
16982,1802,39.6875,-121.3125
16983,1802,39.6875,-121.1875
16984,1802,39.6875,-121.0625
16985,1802,39.6875,-120.9375
16986,1802,39.6875,-120.8125
16987,1802,39.6875,-120.6875
16988,1802,39.6875,-120.5625
16989,1802,39.6875,-120.4375
16990,1802,39.6875,-120.3125
16991,1802,39.6875,-120.1875
17222,1802,39.5625,-122.6875
17223,1802,39.5625,-122.5625
17224,1802,39.5625,-122.4375
17225,1802,39.5625,-122.3125
17226,1802,39.5625,-122.1875
17227,1802,39.5625,-122.0625
17228,1802,39.5625,-121.9375
17229,1802,39.5625,-121.8125
17230,1802,39.5625,-121.6875
17231,1802,39.5625,-121.5625
17232,1802,39.5625,-121.4375
17233,1802,39.5625,-121.3125
17234,1802,39.5625,-121.1875
17235,1802,39.5625,-121.0625
17236,1802,39.5625,-120.9375
17237,1802,39.5625,-120.8125
17238,1802,39.5625,-120.6875
17239,1802,39.5625,-120.5625
17240,1802,39.5625,-120.4375
17241,1802,39.5625,-120.3125
17242,1802,39.5625,-120.1875
17473,1802,39.4375,-122.6875
17474,1802,39.4375,-122.5625
17475,1802,39.4375,-122.4375
17476,1802,39.4375,-122.3125
17477,1802,39.4375,-122.1875
17478,1802,39.4375,-122.0625
17479,1802,39.4375,-121.9375
17480,1802,39.4375,-121.8125
17481,1802,39.4375,-121.6875
17482,1802,39.4375,-121.5625
17483,1802,39.4375,-121.4375
17484,1802,39.4375,-121.3125
17485,1802,39.4375,-121.1875
17486,1802,39.4375,-121.0625
17487,1802,39.4375,-120.9375
17488,1802,39.4375,-120.8125
17489,1802,39.4375,-120.6875
17490,1802,39.4375,-120.5625
17724,1802,39.3125,-122.6875
17725,1802,39.3125,-122.5625
17726,1802,39.3125,-122.4375
17727,1802,39.3125,-122.3125
17728,1802,39.3125,-122.1875
17729,1802,39.3125,-122.0625
17730,1802,39.3125,-121.9375
17731,1802,39.3125,-121.8125
17732,1802,39.3125,-121.6875
17733,1802,39.3125,-121.5625
17734,1802,39.3125,-121.4375
17735,1802,39.3125,-121.3125
17736,1802,39.3125,-121.1875
17737,1802,39.3125,-121.0625
17738,1802,39.3125,-120.9375
17739,1802,39.3125,-120.8125
17740,1802,39.3125,-120.6875
17741,1802,39.3125,-120.5625
17742,1802,39.3125,-120.4375
17974,1802,39.1875,-122.9375
17975,1802,39.1875,-122.8125
17976,1802,39.1875,-122.6875
17977,1802,39.1875,-122.5625
17978,1802,39.1875,-122.4375
17979,1802,39.1875,-122.3125
17980,1802,39.1875,-122.1875
17981,1802,39.1875,-122.0625
17982,1802,39.1875,-121.9375
17983,1802,39.1875,-121.8125
17984,1802,39.1875,-121.6875
17985,1802,39.1875,-121.5625
17986,1802,39.1875,-121.4375
17987,1802,39.1875,-121.3125
17988,1802,39.1875,-121.1875
17989,1802,39.1875,-121.0625
17990,1802,39.1875,-120.9375
17991,1802,39.1875,-120.8125
17992,1802,39.1875,-120.6875
17993,1802,39.1875,-120.5625
17994,1802,39.1875,-120.4375
17995,1802,39.1875,-120.3125
18226,1802,39.0625,-123.0625
18227,1802,39.0625,-122.9375
18228,1802,39.0625,-122.8125
18229,1802,39.0625,-122.6875
18230,1802,39.0625,-122.5625
18231,1802,39.0625,-122.4375
18232,1802,39.0625,-122.3125
18233,1802,39.0625,-122.1875
18234,1802,39.0625,-122.0625
18235,1802,39.0625,-121.9375
18236,1802,39.0625,-121.8125
18237,1802,39.0625,-121.6875
18238,1802,39.0625,-121.5625
18239,1802,39.0625,-121.4375
18240,1802,39.0625,-121.3125
18241,1802,39.0625,-121.1875
18242,1802,39.0625,-121.0625
18243,1802,39.0625,-120.9375
18244,1802,39.0625,-120.8125
18245,1802,39.0625,-120.6875
18246,1802,39.0625,-120.5625
18247,1802,39.0625,-120.4375
18248,1802,39.0625,-120.3125
18483,1802,38.9375,-122.9375
18484,1802,38.9375,-122.8125
18485,1802,38.9375,-122.6875
18486,1802,38.9375,-122.5625
18487,1802,38.9375,-122.4375
18488,1802,38.9375,-122.3125
18489,1802,38.9375,-122.1875
18490,1802,38.9375,-122.0625
18491,1802,38.9375,-121.9375
18492,1802,38.9375,-121.8125
18493,1802,38.9375,-121.6875
18494,1802,38.9375,-121.5625
18495,1802,38.9375,-121.4375
18496,1802,38.9375,-121.3125
18497,1802,38.9375,-121.1875
18498,1802,38.9375,-121.0625
18499,1802,38.9375,-120.9375
18500,1802,38.9375,-120.8125
18501,1802,38.9375,-120.6875
18502,1802,38.9375,-120.5625
18503,1802,38.9375,-120.4375
18504,1802,38.9375,-120.3125
18505,1802,38.9375,-120.1875
18743,1802,38.8125,-122.6875
18744,1802,38.8125,-122.5625
18745,1802,38.8125,-122.4375
18746,1802,38.8125,-122.3125
18747,1802,38.8125,-122.1875
18748,1802,38.8125,-122.0625
18749,1802,38.8125,-121.9375
18750,1802,38.8125,-121.8125
18751,1802,38.8125,-121.6875
18752,1802,38.8125,-121.5625
18753,1802,38.8125,-121.4375
18754,1802,38.8125,-121.3125
18755,1802,38.8125,-121.1875
18756,1802,38.8125,-121.0625
18757,1802,38.8125,-120.9375
18758,1802,38.8125,-120.8125
18759,1802,38.8125,-120.6875
18760,1802,38.8125,-120.5625
18761,1802,38.8125,-120.4375
18762,1802,38.8125,-120.3125
18763,1802,38.8125,-120.1875
18764,1802,38.8125,-120.0625
19004,1802,38.6875,-122.5625
19005,1802,38.6875,-122.4375
19006,1802,38.6875,-122.3125
19007,1802,38.6875,-122.1875
19008,1802,38.6875,-122.0625
19009,1802,38.6875,-121.9375
19010,1802,38.6875,-121.8125
19011,1802,38.6875,-121.6875
19012,1802,38.6875,-121.5625
19013,1802,38.6875,-121.4375
19014,1802,38.6875,-121.3125
19015,1802,38.6875,-121.1875
19016,1802,38.6875,-121.0625
19017,1802,38.6875,-120.9375
19022,1802,38.6875,-120.3125
19023,1802,38.6875,-120.1875
19024,1802,38.6875,-120.0625
19270,1802,38.5625,-122.3125
19271,1802,38.5625,-122.1875
19272,1802,38.5625,-122.0625
19273,1802,38.5625,-121.9375
19274,1802,38.5625,-121.8125
19275,1802,38.5625,-121.6875
19276,1802,38.5625,-121.5625
19277,1802,38.5625,-121.4375
19278,1802,38.5625,-121.3125
19279,1802,38.5625,-121.1875
19531,1802,38.4375,-122.1875
19532,1802,38.4375,-122.0625
19533,1802,38.4375,-121.9375
19534,1802,38.4375,-121.8125
19535,1802,38.4375,-121.6875
19536,1802,38.4375,-121.5625
19537,1802,38.4375,-121.4375
19538,1802,38.4375,-121.3125
19789,1802,38.3125,-121.9375
19790,1802,38.3125,-121.8125
19791,1802,38.3125,-121.6875
19792,1802,38.3125,-121.5625
20042,1802,38.1875,-121.8125
20043,1802,38.1875,-121.6875
20044,1802,38.1875,-121.5625
20292,1802,38.0625,-121.8125
20293,1802,38.0625,-121.6875
22065,1803,37.1875,-118.9375
22316,1803,37.0625,-119.3125
22317,1803,37.0625,-119.1875
22318,1803,37.0625,-119.0625
22319,1803,37.0625,-118.9375
22320,1803,37.0625,-118.8125
22321,1803,37.0625,-118.6875
22322,1803,37.0625,-118.5625
22567,1803,36.9375,-119.5625
22568,1803,36.9375,-119.4375
22569,1803,36.9375,-119.3125
22570,1803,36.9375,-119.1875
22571,1803,36.9375,-119.0625
22572,1803,36.9375,-118.9375
22573,1803,36.9375,-118.8125
22574,1803,36.9375,-118.6875
22575,1803,36.9375,-118.5625
22576,1803,36.9375,-118.4375
22817,1803,36.8125,-119.9375
22818,1803,36.8125,-119.8125
22819,1803,36.8125,-119.6875
22820,1803,36.8125,-119.5625
22821,1803,36.8125,-119.4375
22822,1803,36.8125,-119.3125
22823,1803,36.8125,-119.1875
22824,1803,36.8125,-119.0625
22825,1803,36.8125,-118.9375
22826,1803,36.8125,-118.8125
22827,1803,36.8125,-118.6875
22828,1803,36.8125,-118.5625
22829,1803,36.8125,-118.4375
23066,1803,36.6875,-120.5625
23067,1803,36.6875,-120.4375
23068,1803,36.6875,-120.3125
23069,1803,36.6875,-120.1875
23070,1803,36.6875,-120.0625
23071,1803,36.6875,-119.9375
23072,1803,36.6875,-119.8125
23073,1803,36.6875,-119.6875
23074,1803,36.6875,-119.5625
23075,1803,36.6875,-119.4375
23076,1803,36.6875,-119.3125
23077,1803,36.6875,-119.1875
23078,1803,36.6875,-119.0625
23079,1803,36.6875,-118.9375
23080,1803,36.6875,-118.8125
23081,1803,36.6875,-118.6875
23082,1803,36.6875,-118.5625
23083,1803,36.6875,-118.4375
23321,1803,36.5625,-120.5625
23322,1803,36.5625,-120.4375
23323,1803,36.5625,-120.3125
23324,1803,36.5625,-120.1875
23325,1803,36.5625,-120.0625
23326,1803,36.5625,-119.9375
23327,1803,36.5625,-119.8125
23328,1803,36.5625,-119.6875
23329,1803,36.5625,-119.5625
23330,1803,36.5625,-119.4375
23331,1803,36.5625,-119.3125
23332,1803,36.5625,-119.1875
23333,1803,36.5625,-119.0625
23334,1803,36.5625,-118.9375
23335,1803,36.5625,-118.8125
23336,1803,36.5625,-118.6875
23337,1803,36.5625,-118.5625
23338,1803,36.5625,-118.4375
23339,1803,36.5625,-118.3125
23574,1803,36.4375,-120.5625
23575,1803,36.4375,-120.4375
23576,1803,36.4375,-120.3125
23577,1803,36.4375,-120.1875
23578,1803,36.4375,-120.0625
23579,1803,36.4375,-119.9375
23580,1803,36.4375,-119.8125
23581,1803,36.4375,-119.6875
23582,1803,36.4375,-119.5625
23583,1803,36.4375,-119.4375
23584,1803,36.4375,-119.3125
23585,1803,36.4375,-119.1875
23586,1803,36.4375,-119.0625
23587,1803,36.4375,-118.9375
23588,1803,36.4375,-118.8125
23589,1803,36.4375,-118.6875
23590,1803,36.4375,-118.5625
23591,1803,36.4375,-118.4375
23592,1803,36.4375,-118.3125
23826,1803,36.3125,-120.5625
23827,1803,36.3125,-120.4375
23828,1803,36.3125,-120.3125
23829,1803,36.3125,-120.1875
23830,1803,36.3125,-120.0625
23831,1803,36.3125,-119.9375
23832,1803,36.3125,-119.8125
23833,1803,36.3125,-119.6875
23834,1803,36.3125,-119.5625
23835,1803,36.3125,-119.4375
23836,1803,36.3125,-119.3125
23837,1803,36.3125,-119.1875
23838,1803,36.3125,-119.0625
23839,1803,36.3125,-118.9375
23840,1803,36.3125,-118.8125
23841,1803,36.3125,-118.6875
23842,1803,36.3125,-118.5625
23843,1803,36.3125,-118.4375
23844,1803,36.3125,-118.3125
23845,1803,36.3125,-118.1875
24076,1803,36.1875,-120.5625
24077,1803,36.1875,-120.4375
24078,1803,36.1875,-120.3125
24079,1803,36.1875,-120.1875
24080,1803,36.1875,-120.0625
24081,1803,36.1875,-119.9375
24082,1803,36.1875,-119.8125
24083,1803,36.1875,-119.6875
24084,1803,36.1875,-119.5625
24085,1803,36.1875,-119.4375
24086,1803,36.1875,-119.3125
24087,1803,36.1875,-119.1875
24088,1803,36.1875,-119.0625
24089,1803,36.1875,-118.9375
24090,1803,36.1875,-118.8125
24091,1803,36.1875,-118.6875
24092,1803,36.1875,-118.5625
24093,1803,36.1875,-118.4375
24094,1803,36.1875,-118.3125
24095,1803,36.1875,-118.1875
24322,1803,36.0625,-120.5625
24323,1803,36.0625,-120.4375
24324,1803,36.0625,-120.3125
24325,1803,36.0625,-120.1875
24326,1803,36.0625,-120.0625
24327,1803,36.0625,-119.9375
24328,1803,36.0625,-119.8125
24329,1803,36.0625,-119.6875
24330,1803,36.0625,-119.5625
24331,1803,36.0625,-119.4375
24332,1803,36.0625,-119.3125
24333,1803,36.0625,-119.1875
24334,1803,36.0625,-119.0625
24335,1803,36.0625,-118.9375
24336,1803,36.0625,-118.8125
24337,1803,36.0625,-118.6875
24338,1803,36.0625,-118.5625
24339,1803,36.0625,-118.4375
24340,1803,36.0625,-118.3125
24341,1803,36.0625,-118.1875
24342,1803,36.0625,-118.0625
24569,1803,35.9375,-120.3125
24570,1803,35.9375,-120.1875
24571,1803,35.9375,-120.0625
24572,1803,35.9375,-119.9375
24573,1803,35.9375,-119.8125
24574,1803,35.9375,-119.6875
24575,1803,35.9375,-119.5625
24576,1803,35.9375,-119.4375
24577,1803,35.9375,-119.3125
24578,1803,35.9375,-119.1875
24579,1803,35.9375,-119.0625
24580,1803,35.9375,-118.9375
24581,1803,35.9375,-118.8125
24582,1803,35.9375,-118.6875
24583,1803,35.9375,-118.5625
24584,1803,35.9375,-118.4375
24585,1803,35.9375,-118.3125
24586,1803,35.9375,-118.1875
24587,1803,35.9375,-118.0625
24814,1803,35.8125,-120.1875
24815,1803,35.8125,-120.0625
24816,1803,35.8125,-119.9375
24817,1803,35.8125,-119.8125
24818,1803,35.8125,-119.6875
24819,1803,35.8125,-119.5625
24820,1803,35.8125,-119.4375
24821,1803,35.8125,-119.3125
24822,1803,35.8125,-119.1875
24823,1803,35.8125,-119.0625
24824,1803,35.8125,-118.9375
24825,1803,35.8125,-118.8125
24826,1803,35.8125,-118.6875
24827,1803,35.8125,-118.5625
24828,1803,35.8125,-118.4375
24829,1803,35.8125,-118.3125
24830,1803,35.8125,-118.1875
24831,1803,35.8125,-118.0625
25057,1803,35.6875,-120.0625
25058,1803,35.6875,-119.9375
25059,1803,35.6875,-119.8125
25060,1803,35.6875,-119.6875
25061,1803,35.6875,-119.5625
25062,1803,35.6875,-119.4375
25063,1803,35.6875,-119.3125
25064,1803,35.6875,-119.1875
25065,1803,35.6875,-119.0625
25066,1803,35.6875,-118.9375
25067,1803,35.6875,-118.8125
25068,1803,35.6875,-118.6875
25069,1803,35.6875,-118.5625
25070,1803,35.6875,-118.4375
25071,1803,35.6875,-118.3125
25072,1803,35.6875,-118.1875
25073,1803,35.6875,-118.0625
25297,1803,35.5625,-120.0625
25298,1803,35.5625,-119.9375
25299,1803,35.5625,-119.8125
25300,1803,35.5625,-119.6875
25301,1803,35.5625,-119.5625
25302,1803,35.5625,-119.4375
25303,1803,35.5625,-119.3125
25304,1803,35.5625,-119.1875
25305,1803,35.5625,-119.0625
25306,1803,35.5625,-118.9375
25307,1803,35.5625,-118.8125
25308,1803,35.5625,-118.6875
25309,1803,35.5625,-118.5625
25310,1803,35.5625,-118.4375
25311,1803,35.5625,-118.3125
25312,1803,35.5625,-118.1875
25536,1803,35.4375,-119.9375
25537,1803,35.4375,-119.8125
25538,1803,35.4375,-119.6875
25539,1803,35.4375,-119.5625
25540,1803,35.4375,-119.4375
25541,1803,35.4375,-119.3125
25542,1803,35.4375,-119.1875
25543,1803,35.4375,-119.0625
25544,1803,35.4375,-118.9375
25545,1803,35.4375,-118.8125
25546,1803,35.4375,-118.6875
25547,1803,35.4375,-118.5625
25548,1803,35.4375,-118.4375
25549,1803,35.4375,-118.3125
25550,1803,35.4375,-118.1875
25776,1803,35.3125,-119.6875
25777,1803,35.3125,-119.5625
25778,1803,35.3125,-119.4375
25779,1803,35.3125,-119.3125
25780,1803,35.3125,-119.1875
25781,1803,35.3125,-119.0625
25782,1803,35.3125,-118.9375
25783,1803,35.3125,-118.8125
25784,1803,35.3125,-118.6875
25785,1803,35.3125,-118.5625
25786,1803,35.3125,-118.4375
25787,1803,35.3125,-118.3125
26013,1803,35.1875,-119.5625
26014,1803,35.1875,-119.4375
26015,1803,35.1875,-119.3125
26016,1803,35.1875,-119.1875
26017,1803,35.1875,-119.0625
26018,1803,35.1875,-118.9375
26019,1803,35.1875,-118.8125
26020,1803,35.1875,-118.6875
26021,1803,35.1875,-118.5625
26245,1803,35.0625,-119.4375
26246,1803,35.0625,-119.3125
26247,1803,35.0625,-119.1875
26248,1803,35.0625,-119.0625
26249,1803,35.0625,-118.9375
26250,1803,35.0625,-118.8125
26251,1803,35.0625,-118.6875
26252,1803,35.0625,-118.5625
26253,1803,35.0625,-118.4375
26474,1803,34.9375,-119.3125
26475,1803,34.9375,-119.1875
26476,1803,34.9375,-119.0625
26477,1803,34.9375,-118.9375
26478,1803,34.9375,-118.8125
26479,1803,34.9375,-118.6875
26703,1803,34.8125,-119.0625
26704,1803,34.8125,-118.9375
19018,1804,38.6875,-120.8125
19019,1804,38.6875,-120.6875
19020,1804,38.6875,-120.5625
19021,1804,38.6875,-120.4375
19280,1804,38.5625,-121.0625
19281,1804,38.5625,-120.9375
19282,1804,38.5625,-120.8125
19283,1804,38.5625,-120.6875
19284,1804,38.5625,-120.5625
19285,1804,38.5625,-120.4375
19286,1804,38.5625,-120.3125
19287,1804,38.5625,-120.1875
19288,1804,38.5625,-120.0625
19289,1804,38.5625,-119.9375
19539,1804,38.4375,-121.1875
19540,1804,38.4375,-121.0625
19541,1804,38.4375,-120.9375
19542,1804,38.4375,-120.8125
19543,1804,38.4375,-120.6875
19544,1804,38.4375,-120.5625
19545,1804,38.4375,-120.4375
19546,1804,38.4375,-120.3125
19547,1804,38.4375,-120.1875
19548,1804,38.4375,-120.0625
19549,1804,38.4375,-119.9375
19550,1804,38.4375,-119.8125
19551,1804,38.4375,-119.6875
19793,1804,38.3125,-121.4375
19794,1804,38.3125,-121.3125
19795,1804,38.3125,-121.1875
19796,1804,38.3125,-121.0625
19797,1804,38.3125,-120.9375
19798,1804,38.3125,-120.8125
19799,1804,38.3125,-120.6875
19800,1804,38.3125,-120.5625
19801,1804,38.3125,-120.4375
19802,1804,38.3125,-120.3125
19803,1804,38.3125,-120.1875
19804,1804,38.3125,-120.0625
19805,1804,38.3125,-119.9375
19806,1804,38.3125,-119.8125
19807,1804,38.3125,-119.6875
20045,1804,38.1875,-121.4375
20046,1804,38.1875,-121.3125
20047,1804,38.1875,-121.1875
20048,1804,38.1875,-121.0625
20049,1804,38.1875,-120.9375
20050,1804,38.1875,-120.8125
20051,1804,38.1875,-120.6875
20052,1804,38.1875,-120.5625
20053,1804,38.1875,-120.4375
20054,1804,38.1875,-120.3125
20055,1804,38.1875,-120.1875
20056,1804,38.1875,-120.0625
20057,1804,38.1875,-119.9375
20058,1804,38.1875,-119.8125
20059,1804,38.1875,-119.6875
20294,1804,38.0625,-121.5625
20295,1804,38.0625,-121.4375
20296,1804,38.0625,-121.3125
20297,1804,38.0625,-121.1875
20298,1804,38.0625,-121.0625
20299,1804,38.0625,-120.9375
20300,1804,38.0625,-120.8125
20301,1804,38.0625,-120.6875
20302,1804,38.0625,-120.5625
20303,1804,38.0625,-120.4375
20304,1804,38.0625,-120.3125
20305,1804,38.0625,-120.1875
20306,1804,38.0625,-120.0625
20307,1804,38.0625,-119.9375
20308,1804,38.0625,-119.8125
20309,1804,38.0625,-119.6875
20310,1804,38.0625,-119.5625
20311,1804,38.0625,-119.4375
20541,1804,37.9375,-121.8125
20542,1804,37.9375,-121.6875
20543,1804,37.9375,-121.5625
20544,1804,37.9375,-121.4375
20545,1804,37.9375,-121.3125
20546,1804,37.9375,-121.1875
20547,1804,37.9375,-121.0625
20548,1804,37.9375,-120.9375
20549,1804,37.9375,-120.8125
20550,1804,37.9375,-120.6875
20551,1804,37.9375,-120.5625
20552,1804,37.9375,-120.4375
20553,1804,37.9375,-120.3125
20554,1804,37.9375,-120.1875
20555,1804,37.9375,-120.0625
20556,1804,37.9375,-119.9375
20557,1804,37.9375,-119.8125
20558,1804,37.9375,-119.6875
20559,1804,37.9375,-119.5625
20560,1804,37.9375,-119.4375
20561,1804,37.9375,-119.3125
20789,1804,37.8125,-121.6875
20790,1804,37.8125,-121.5625
20791,1804,37.8125,-121.4375
20792,1804,37.8125,-121.3125
20793,1804,37.8125,-121.1875
20794,1804,37.8125,-121.0625
20795,1804,37.8125,-120.9375
20796,1804,37.8125,-120.8125
20797,1804,37.8125,-120.6875
20798,1804,37.8125,-120.5625
20799,1804,37.8125,-120.4375
20800,1804,37.8125,-120.3125
20801,1804,37.8125,-120.1875
20802,1804,37.8125,-120.0625
20803,1804,37.8125,-119.9375
20804,1804,37.8125,-119.8125
20805,1804,37.8125,-119.6875
20806,1804,37.8125,-119.5625
20807,1804,37.8125,-119.4375
20808,1804,37.8125,-119.3125
21038,1804,37.6875,-121.5625
21039,1804,37.6875,-121.4375
21040,1804,37.6875,-121.3125
21041,1804,37.6875,-121.1875
21042,1804,37.6875,-121.0625
21043,1804,37.6875,-120.9375
21044,1804,37.6875,-120.8125
21045,1804,37.6875,-120.6875
21046,1804,37.6875,-120.5625
21047,1804,37.6875,-120.4375
21048,1804,37.6875,-120.3125
21049,1804,37.6875,-120.1875
21050,1804,37.6875,-120.0625
21051,1804,37.6875,-119.9375
21052,1804,37.6875,-119.8125
21053,1804,37.6875,-119.6875
21054,1804,37.6875,-119.5625
21055,1804,37.6875,-119.4375
21056,1804,37.6875,-119.3125
21057,1804,37.6875,-119.1875
21285,1804,37.5625,-121.5625
21286,1804,37.5625,-121.4375
21287,1804,37.5625,-121.3125
21288,1804,37.5625,-121.1875
21289,1804,37.5625,-121.0625
21290,1804,37.5625,-120.9375
21291,1804,37.5625,-120.8125
21292,1804,37.5625,-120.6875
21293,1804,37.5625,-120.5625
21294,1804,37.5625,-120.4375
21295,1804,37.5625,-120.3125
21296,1804,37.5625,-120.1875
21297,1804,37.5625,-120.0625
21298,1804,37.5625,-119.9375
21299,1804,37.5625,-119.8125
21300,1804,37.5625,-119.6875
21301,1804,37.5625,-119.5625
21302,1804,37.5625,-119.4375
