Ref ID,Plant/Unit (Short),Plant/Unit (Long),Bus #,ID,WECC Class Code,Status in GridView Model,Resource Modeling Category,TEPPC Area,TEPPC Region,County,State,Count for RPS?,Annual Energy (MWh),GV SubType,Generator Type,Primary Fuel,Hourly Profile,Hydro Region,Hydro Model,Nameplate (MW),SumCap (MW),WinCap (MW),Fuel Zone,"Commission Date","Retirement Date",Owner,"Ownership Shares","Confidential Location?","Latitude(Red=Confidential)","Longitude(Red=Confidential)",2022 PROMOD,PLANT_CODE,GENERATOR_ID,cooling,fuel E3,reported water source,waterpowercheck,
8039,BajaCA3CC-Total,BajaCA3CC (Total CC Plant),20416,CC,2 (Pre-Const Reg Approval-Review),TRUE,5.Dispatchable Thermal,CFE,CA-South,??,MX,No,1760289,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,294,294,294,NG_Baja,7/1/2016,12/31/2050,CFE - Mexico,,YES,Confidential,Confidential,BAJAC3-EN,,,#N/A,#N/A,#N/A,,
8040,BajaCA4CC-Total,BajaCA4CC (Total CC Plant),20393,CC,4 (Future-Conceptual),TRUE,5.Dispatchable Thermal,CFE,CA-South,??,MX,No,108751,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,678,678,678,NG_Baja,4/1/2019,12/31/2050,N2  Nevada,,YES,Confidential,Confidential,BAJAC4-EN,,,#N/A,#N/A,#N/A,,
8041,BalzacCC-Total,BalzacCC (Total CC Plant),59290,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,811531,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,120,120,120,NG_AB,10/1/2001,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,Balzac1,,,#N/A,#N/A,#N/A,,
8042,BeaverCC-Total,BeaverCC (Total CC Plant),43017,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PGE,NWPP,Columbia,OR,No,2279190,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,586.2,586.2,586.2,NG_WA,8/1/1974,12/31/2050,Portland General Electric Co,,No,46.169788,-123.150527,BEAVER_1,,,#N/A,#N/A,#N/A,,
8043,BluffviewCC-Total,BluffviewCC (Total CC Plant),19713,CC,0 (Existing),TRUE,5.Dispatchable Thermal,WALC,AZ-NM-NV,San Juan,NM,No,244227,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,64,64,64,NG_NM North,4/1/2005,12/31/2050,City of Farmington - (NM),,No,36.719459,-108.196855,Bluffview CC_1,,,#N/A,#N/A,#N/A,,
8044,BlytheCC-Total,BlytheCC (Total CC Plant),29207,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,??,CA,No,3182690,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,559.99,559.99,559.99,NG_CA SoCalB,6/11/2010,12/31/2050,FPL Energy OSI Blythe,,No,33.63933,-114.606155,Blythe Energy Phase 2,,,#N/A,#N/A,#N/A,,
8045,BowieCC1-Total,BowieCC1 (Total CC Plant),16530,CC,4 (Future-Conceptual),TRUE,5.Dispatchable Thermal,TEPC,AZ-NM-NV,Cochise,AZ,No,801912,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,525,525,525,NG_AZ South,1/1/2015,12/31/2050,Bowie Power Station LLC,,No,32.325443,-109.486014,,,,#N/A,#N/A,#N/A,,
8046,BowieCC2-Total,BowieCC2 (Total CC Plant),16533,CC,4 (Future-Conceptual),TRUE,5.Dispatchable Thermal,TEPC,AZ-NM-NV,Cochise,AZ,No,272590,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,525,525,525,NG_AZ South,1/1/2015,12/31/2050,Bowie Power Station LLC,,No,32.325443,-109.486014,,,,#N/A,#N/A,#N/A,,
8047,Brea2CC-Total,Brea2CC (Total CC Plant),24100,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Orange,CA,No,227127,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,37.2,37.2,37.2,Bio_Landfill_Gas,11/1/2012,2/27/2051,Brea Power II,,No,33.920899,-117.84747,,,,#N/A,#N/A,#N/A,,
8048,BrushCC1-Total,BrushCC1 (Total CC Plant),70005,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PSCO,RMPA,??,CO,No,126142,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,88,88,88,NG_CO,10/1/1990,12/31/2050,Colorado Energy Management,,No,40.248143,-103.623217,ColoPwPr2#1,,,#N/A,#N/A,#N/A,,
8049,BrushCC2-Total,BrushCC2 (Total CC Plant),70498,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PSCO,RMPA,??,CO,No,73988,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,74,74,74,NG_CO,1/1/1994,12/31/2050,Colorado Energy Management,,No,40.248143,-103.623217,Brush CG P_3,,,#N/A,#N/A,#N/A,,
8050,BrushCC3-Total,BrushCC3 (Total CC Plant),70005,DD,0 (Existing),TRUE,5.Dispatchable Thermal,PSCO,RMPA,??,CO,No,124095,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,137.6,137.6,137.6,NG_CO,2/1/2002,12/31/2050,Colorado Energy Management,,No,40.248143,-103.623217,Brush CG P_1-2,,,#N/A,#N/A,#N/A,,
8051,Caliente1CC-Total,Caliente1CC_Newman7CC (Total CC Plant),11229,CC,3 (Future-Planned),TRUE,5.Dispatchable Thermal,EPE,AZ-NM-NV,??,TX,No,2084999,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,294,294,294,NG_TX West,5/1/2019,12/31/2059,,,No,31.96527679,-106.3905061,Caliente_CC1,,,#N/A,#N/A,#N/A,,
8052,CardinalCC-Total,CardinalCC (Total CC Plant),33463,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,??,CA,No,4163,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,57.3,57.3,57.3,NG_CA PGaE LT,2/20/1988,12/31/2050,Cardinal Cogen Inc,,No,37.430524,-122.175992,Cardinal CGCC,,,#N/A,#N/A,#N/A,,
8053,CarsonCC-Total,CarsonCC (Total CC Plant),24070,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles/Carson,CA,No,251359,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,48.9,48.9,48.9,NG_CA SoCalGas,12/22/1989,12/31/2050,Carson Cogeneration Co,,No,33.8755,-118.248789,CarsonCG,,,#N/A,#N/A,#N/A,,
8054,CarsonIceCC-Total,CarsonIceCC (Total CC Plant),37315,CC,0 (Existing),TRUE,5.Dispatchable Thermal,BANC,CA-North,??,CA,No,25182,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,71.51,71.51,71.51,NG_CA PGaE BB,10/1/1995,12/31/2050,Sacramento Municipal Util Dist,,No,38.420681,-121.421641,Carson1,,,#N/A,#N/A,#N/A,,
8055,CavalierCC-Total,CavalierCC (Total CC Plant),59247,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,749835,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,120,120,120,NG_AB,7/1/2001,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,Cavalier CC,,,#N/A,#N/A,#N/A,,
8056,CentraliaCC-Total,CentraliaCC (Total CC Plant),47737,CC,0 (Existing),TRUE,5.Dispatchable Thermal,BPAT,NWPP,Lewis,WA,No,627918,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,268,268,268,NG_WA,1/1/2011,12/31/2050,TransAlta Centralia Gen LLC,,No,46.754621,-122.864703,Big Hanaford CC,,,#N/A,#N/A,#N/A,,
8057,ChehalisCC-Total,ChehalisCC (Total CC Plant),47588,CC,0 (Existing),TRUE,5.Dispatchable Thermal,BPAT,NWPP,Lewis,WA,No,2966306,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,594,594,594,NG_WA,8/1/2003,12/31/2050,"PacifiCorp (as of 2008), TNA Merchant Projects (subsidiary of SUEZ Energy North America Inc.) pre-2008",,No,46.619215,-122.916502,Chehalis CC1,,,#N/A,#N/A,#N/A,,
8058,CherokeeCC-Total,CherokeeCC (Total CC Plant),70145,CC,4 (Future-Conceptual),TRUE,5.Dispatchable Thermal,PSCO,RMPA,Denver,CO,No,3387566,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,625.6,625.6,625.6,NG_CO,12/31/2015,12/31/2050,Public Service Co of Colorado,,No,39.810425,-104.968648,Cherokee CC1,,,#N/A,#N/A,#N/A,,
8059,CheynnPrari1CC-Total,CheyennePrairieCC (Total CC Plant),74061,CC,3 (Future-Planned),TRUE,5.Dispatchable Thermal,WACM,RMPA,Laramie,WY,No,480996,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,100,100,100,NG_CO,11/1/2014,12/31/2050,Black Hills Service Company LLC,,No,,,,,,#N/A,#N/A,#N/A,,
8060,ClarkCC1-Total,ClarkCC1 (Total CC Plant),18255,CC,0 (Existing),TRUE,5.Dispatchable Thermal,NEVP,AZ-NM-NV,Clark,NV,No,0,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,289.4,289.4,289.4,NG_NV South,5/1/1979,12/31/2014,Nevada Power Co,,No,36.086452,-115.045992,,,,#N/A,#N/A,#N/A,,
8061,ClarkCC2-Total,ClarkCC2 (Total CC Plant),18257,CC,0 (Existing),TRUE,5.Dispatchable Thermal,NEVP,AZ-NM-NV,Clark,NV,No,0,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,289.4,289.4,289.4,NG_NV South,6/1/1980,12/31/2015,Nevada Power Co,,No,36.086452,-115.045992,,,,#N/A,#N/A,#N/A,,
8062,ClearwaterCC-Total,ClearwaterCC (Total CC Plant),29340,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,??,CA,No,19593,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,49,49,49,NG_CA SoCalGas,2/28/2005,12/31/2050,City of Riverside - (CA),,No,33.889522,-117.605549,Clearwater Corona,,,#N/A,#N/A,#N/A,,
8063,CoolwaterCC3-Total,CoolwtrCC3 (Total CC Plant),24718,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,??,CA,No,701124,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,255.99,255.99,255.99,NG_CA SoCalB,1/1/1978,12/31/2050,GenOn West LP,,No,34.85334,-116.820989,CoolwtrS3,,,#N/A,#N/A,#N/A,,
8064,CoolwaterCC4-Total,CoolwtrCC4 (Total CC Plant),24720,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,??,CA,No,760102,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,255.99,255.99,255.99,NG_CA SoCalB,1/1/1978,12/31/2050,GenOn West LP,,No,34.85334,-116.820989,CoolwtrS4,,,#N/A,#N/A,#N/A,,
8065,CurrantCreekCC-Total,CurrantCreekCC (Total CC Plant),65394,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PAUT,Basin,??,UT,No,2089460,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,566.9,566.9,566.9,NG_UT,5/1/2006,12/31/2050,PacifiCorp,,No,39.839442,-111.846529,Currant Creek CC1,,,#N/A,#N/A,#N/A,,
8066,DeltaEnergyCC-Total,DeltaEnergyCC (Total CC Plant),33108,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,??,CA,No,5694584,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,943.5,943.5,943.5,NG_CA PGaE BB,6/17/2002,12/31/2050,Delta Energy Center LLC,,No,38.015506,-121.842895,Delta Energy CC1,,,#N/A,#N/A,#N/A,,
8067,DesertBasinCC-Total,DesertBasinCC (Total CC Plant),15142,CC,1 (Under Construction),TRUE,5.Dispatchable Thermal,SRP,AZ-NM-NV,Pinal,AZ,No,998402,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,643,643,643,NG_AZ South,4/1/2014,12/31/2050,Salt River Project,,No,32.903392,-111.791604,Desert Basin CC1,,,#N/A,#N/A,#N/A,,
8068,DivisnNavalCC-Total,DivisionNavalCC (Total CC Plant),22172,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISD,CA-South,San Diego,CA,No,30948,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,55.1,55.1,55.1,NG_CA SDGE,8/1/1989,12/31/2050,Applied Energy Inc,,No,32.683962,-117.125955,NvlStCT1,,,#N/A,#N/A,#N/A,,
8069,DonVonRsfldCC-Total,DonVonRaesfeldCC (Total CC Plant),36863,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,??,CA,No,729413,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,154.4,154.4,154.4,NG_CA PGaE LT,3/24/2005,12/31/2050,City of Santa Clara - (CA),,No,37.377402,-121.950187,Pico,,,#N/A,#N/A,#N/A,,
8070,DowCC-Total,DowCC (Total CC Plant),59731,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,831689,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,129.5,129.5,129.5,NG_AB,10/1/1999,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,,,,#N/A,#N/A,#N/A,,
8071,ElkHillsCC-Total,ElkHillsCC (Total CC Plant),35076,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPV,CA-North,Kern/Bakersfield,CA,No,3527872,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,561,561,561,NG_CA PGaE LT,7/24/2003,12/31/2050,Elk Hills Power LLC,,No,35.27846,-119.467289,Elk Hills CC1,,,#N/A,#N/A,#N/A,,
8072,ElSegndCogCC1-Total,ElSegundoCogenCC1 (Total CC Plant),24022,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles,CA,No,313574,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,42.4,42.4,42.4,NG_CA SoCalGas,12/29/1987,12/31/2050,Chevron USA Inc-El Sequndo,,No,33.916346,-118.418697,CElSegndo1-inc,,,#N/A,#N/A,#N/A,,
8073,ElSegndCogCC2-Total,ElSegundoCogenCC2 (Total CC Plant),24023,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles,CA,No,210145,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,42.4,42.4,42.4,NG_CA SoCalGas,12/29/1987,12/31/2050,Chevron USA Inc-El Sequndo,,No,33.916346,-118.418697,,,,#N/A,#N/A,#N/A,,
8074,ElSegndCogCC3-Total,ElSegundoCogenCC3 (Total CC Plant),24016,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles,CA,No,142386,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,49.4,49.4,49.4,NG_CA SoCalGas,3/1/1996,12/31/2050,Chevron USA Inc-El Sequndo,,No,33.916346,-118.418697,,,,#N/A,#N/A,#N/A,,
8075,ElSegndEnrgCC1-Total,ElSegundoEnergyCC1 (Total CC Plant),29901,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles,CA,No,1971458,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,285,285,285,NG_CA SoCalGas,8/1/2013,12/31/2050,NRG El Segundo Operations Inc,,No,33.92168,-118.402701,El Segundo 2_5,,,#N/A,#N/A,#N/A,,
8076,ElSegndEnrgCC2-Total,ElSegundoEnergyCC2 (Total CC Plant),29903,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles,CA,No,1960810,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,285,285,285,NG_CA SoCalGas,8/1/2013,12/31/2050,NRG El Segundo Operations Inc,,No,33.92168,-118.402701,El Segundo 2_7,,,#N/A,#N/A,#N/A,,
8077,FerndaleCC-Total,FerndaleCC (Total CC Plant),42031,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PSEI,NWPP,Whatcom,WA,No,1332410,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,253.47,253.47,253.47,NG_WA,4/1/1994,12/31/2050,Puget Sound Energy Inc,,No,,,Tenaska Ferndale CC1,,,#N/A,#N/A,#N/A,,
8078,FosterWhlrCC-Total,FosterWheelerCC (Total CC Plant),33151,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,??,CA,No,505708,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,126.98,126.98,126.98,NG_CA PGaE LT,2/23/1987,12/31/2050,Foster Wheeler Power Sys Inc,,No,38.010418,-122.058685,Foster3-inc,,,#N/A,#N/A,#N/A,,
8079,FourCorners4-Total,FourCorners4 (Total CC Plant),14914,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,San Juan,NM,No,4932896,CrossCompoundWhole-Coal,Steam Turbine-Coal,Coal-Bit,N/A,N/A,N/A,818.1,818.1,818.1,Coal_AZ,7/1/1969,12/31/2050,Arizona Public Service Co,,No,36.740156,-108.399497,FrCrnrs4,2442,4,Cooling Pond,Coal,Surface Water,,
8080,FourCorners5-Total,FourCorners5 (Total CC Plant),14915,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,San Juan,NM,No,5733767,CrossCompoundWhole-Coal,Steam Turbine-Coal,Coal-Bit,N/A,N/A,N/A,818.1,818.1,818.1,Coal_AZ,7/1/1970,12/31/2050,Arizona Public Service Co,,No,36.740156,-108.399497,FrCrnrs5,2442,4,Cooling Pond,Coal,Surface Water,,
8081,FredericksonCC-Total,FredericksonCC (Total CC Plant),47576,CC,0 (Existing),TRUE,5.Dispatchable Thermal,BPAT,NWPP,Pierce,WA,No,999531,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,269,269,269,NG_WA,8/1/2002,12/31/2050,Frederickson Power LP,,No,47.087158,-122.36306,Frederickson CC1,,,#N/A,#N/A,#N/A,,
8082,FrontRangeCC-Total,FrontRangeCC (Total CC Plant),73507,CC,0 (Existing),TRUE,5.Dispatchable Thermal,WACM,RMPA,El Paso,CO,No,2018036,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,541,541,541,NG_CO,4/1/2003,12/31/2050,City of Colorado Springs - (CO),,No,38.69462,-104.696251,FrntRang1,,,#N/A,#N/A,#N/A,,
8083,GatewayCC-Total,GatewayCC (Total CC Plant),33118,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,Contra Costa/San Francisco,CA,No,2312892,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,619,619,619,NG_CA PGaE LT,1/4/2009,12/31/2050,Pacific Gas & Electric Co,,No,38.012291,-121.759797,GATEWAY_1,,,#N/A,#N/A,#N/A,,
8084,GilaRiverCC1-Total,GilaRiverCC1 (Total CC Plant),14800,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Maricopa,AZ,No,1705336,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,619,619,619,NG_AZ South,5/1/2003,12/31/2050,Gila River Power Station LP,,No,32.943394,-112.748291,Gila River CC1,,,#N/A,#N/A,#N/A,,
8085,GilaRiverCC2-Total,GilaRiverCC2 (Total CC Plant),14803,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Maricopa,AZ,No,1309440,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,619,619,619,NG_AZ South,6/1/2003,12/31/2050,Gila River Power Station LP,,No,32.943394,-112.748291,Gila River CC2,,,#N/A,#N/A,#N/A,,
8086,GilaRiverCC3-Total,GilaRiverCC3 (Total CC Plant),14806,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Maricopa,AZ,No,1498753,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,619,619,619,NG_AZ South,7/1/2003,12/31/2050,Gila River Power Station LP,,No,32.943394,-112.748291,Gila River CC3,,,#N/A,#N/A,#N/A,,
8087,GilaRiverCC4-Total,GilaRiverCC4 (Total CC Plant),14809,CC,0 (Existing),TRUE,5.Dispatchable Thermal,AZPS,AZ-NM-NV,Maricopa,AZ,No,1951995,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,619,619,619,NG_AZ South,7/1/2003,12/31/2050,Gila River Power Station LP,,No,32.943394,-112.748291,Gila River CC4,,,#N/A,#N/A,#N/A,,
8088,GilroyCC-Total,GilroyCC (Total CC Plant),35850,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPB,CA-North,??,CA,No,747314,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,140,140,140,NG_CA PGaE LT,1/1/1987,12/31/2050,Calpine Gilroy Cogen LP,,No,37.003179,-121.539907,GilryCgn1,,,#N/A,#N/A,#N/A,,
8089,GoalLineCC-Total,GoalLineCC (Total CC Plant),22332,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISD,CA-South,??,CA,No,47385,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,49.9,49.9,49.9,NG_CA SDGE,1/1/1994,12/31/2050,Goal Line LP,,No,33.119532,-117.098637,GoalLine1,,,#N/A,#N/A,#N/A,,
8090,GoldendaleCC-Total,GoldendaleCC (Total CC Plant),47687,CC,0 (Existing),TRUE,5.Dispatchable Thermal,PSEI,NWPP,Klickitat,WA,No,1554650,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,280.3,280.3,280.3,NG_WA,8/1/2004,12/31/2050,Puget Sound Energy Inc,,No,45.811547,-120.826481,Goldendale Energy CC1,,,#N/A,#N/A,#N/A,,
8091,GraysHarborCC-Total,GraysHarborCC (Total CC Plant),47595,CC,0 (Existing),TRUE,5.Dispatchable Thermal,BPAT,NWPP,Grays Harbor,WA,No,1746728,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,650,650,650,NG_WA,5/1/2008,12/1/2050,Invenergy Services LLC,,No,46.970142,-123.481358,Grays Harbor CC1,,,#N/A,#N/A,#N/A,,
8092,GreenleafCC-Total,GreenleafCC (Total CC Plant),32490,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CIPV,CA-North,??,CA,No,1438,CCWhole-NatGas-Aero,Combined Cycle-Whole Plant-Aero Derivative,Gas-Natural Gas,N/A,N/A,N/A,69,69,69,NG_CA PGaE LT,1/11/1989,12/31/2050,Calpine Corp-Yuba City,,No,39.127203,-121.656649,Greenlf1-1,,,#N/A,#N/A,#N/A,,
8093,GriffithCC-Total,GriffithCC (Total CC Plant),19311,CC,0 (Existing),TRUE,5.Dispatchable Thermal,WALC,AZ-NM-NV,??,AZ,No,2636987,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,654.4,654.4,654.4,NG_AZ North,10/1/2001,12/31/2050,Star  West Gen Griffith Energy LLC,,No,35.188825,-114.055434,Griffith CC1,,,#N/A,#N/A,#N/A,,
8094,HarborCgnCC-Total,HarborCgnCC (Total CC Plant),24062,CC,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,??,CA,No,522716,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,107.46,107.46,107.46,NG_CA SoCalGas,6/14/2001,12/31/2050,Harbor Cogeneration Co.,,No,33.763705,-118.266215,Harbor CGCC,,,#N/A,#N/A,#N/A,,
8095,HarquahalaCC1-Total,HarquahalaCC1 (Total CC Plant),15157,CC,0 (Existing),TRUE,5.Dispatchable Thermal,SRP,AZ-NM-NV,Maricopa,AZ,No,1363965,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,441.7,441.7,441.7,NG_AZ South,9/1/2003,12/31/2050,"New Harquahala Generating Co, LLC",,No,33.469552,-113.110064,Harquahala CC1,,,#N/A,#N/A,#N/A,,
8096,HarquahalaCC2-Total,HarquahalaCC2 (Total CC Plant),15159,CC,0 (Existing),TRUE,5.Dispatchable Thermal,SRP,AZ-NM-NV,Maricopa,AZ,No,1369804,CCWhole-NatGas-Industrial,Combined Cycle-Whole Plant-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,441.7,441.7,441.7,NG_AZ South,9/1/2003,12/31/2050,"New Harquahala Generating Co, LLC",,No,33.469552,-113.110064,Harquahala CC2,,,#N/A,#N/A,#N/A,,
